,date,latitude,longitude,satellite,instrument,avg_frp,surface_temp,confidence,fire_count
401,2020-09-07,37.687692857142856,-119.89398928571428,1.2142857142857142,1.0,2973.4,349.8107142857143,99.35714285714286,28
402,2020-09-08,39.59051654135338,-122.12766315789473,1.3383458646616542,1.0,3480.0218045112783,331.3436090225564,99.81954887218045,133
403,2020-09-09,39.9000574074074,-122.09355277777777,1.2314814814814814,1.0,3130.175,319.3259259259259,100.0,108
404,2020-09-11,40.00695,-123.07545,1.0,1.0,3305.15,300.45000000000005,100.0,2
405,2020-09-12,36.36422857142857,-118.65298571428572,1.2857142857142858,1.0,2654.2285714285713,332.2714285714286,100.0,7
406,2020-09-13,38.98745925925926,-121.96817037037037,1.962962962962963,1.0,2731.7444444444445,311.9703703703704,100.0,27
407,2020-09-14,36.854,-119.48874285714285,1.6428571428571428,1.0,2068.8785714285714,350.7071428571429,100.0,14
408,2020-09-15,36.627375,-120.054075,1.625,1.0,3045.6625,341.1625,100.0,8
409,2020-09-16,37.47575,-119.31205,1.8,1.0,2364.8,387.95,100.0,10
410,2020-09-17,39.404,-120.65336666666667,1.7777777777777777,1.0,2682.233333333333,334.55555555555554,100.0,9
411,2020-09-18,34.68833333333333,-117.98363333333333,1.5,1.0,2329.3333333333335,334.40000000000003,100.0,6
412,2020-09-19,35.813,-119.265,1.0,1.0,2593.225,318.9,100.0,4
413,2020-09-20,35.574749999999995,-118.42635,2.0,1.0,2334.7749999999996,315.17499999999995,100.0,4
414,2020-09-21,37.533,-119.3128,2.0,1.0,1790.2,400.1,100.0,1
415,2020-09-22,37.3042875,-118.2545875,1.875,1.0,2128.075,311.8625,95.25,8
416,2020-09-27,40.165683333333334,-123.20655,2.0,1.0,2790.866666666667,309.48333333333335,100.0,6
417,2020-09-28,38.52684,-122.51358,1.4,1.0,1929.28,365.65999999999997,100.0,5
418,2020-09-29,39.8634,-121.2881,2.0,1.0,2044.4,298.0,100.0,1
419,2020-10-01,36.3172,-118.6509,1.0,1.0,1796.8,327.6,100.0,1
420,2020-10-03,40.109025,-123.103175,2.0,1.0,2394.725,400.1,100.0,4
421,2020-10-04,36.4045,-118.4283,2.0,1.0,1831.8,335.7,100.0,1
422,2020-10-09,39.897549999999995,-123.1161,2.0,1.0,2339.9,359.70000000000005,100.0,2
423,2020-10-12,37.494074999999995,-119.178625,2.0,1.0,2702.275,365.225,98.5,4
424,2020-10-14,37.4801,-119.1682,2.0,1.0,2133.8,339.7,87.0,1
425,2020-10-16,37.4547,-119.1454,1.0,1.0,1824.5,311.5,100.0,1
426,2020-10-19,37.42705,-119.12525,2.0,1.0,1772.65,314.9,100.0,2
427,2020-10-20,37.4264,-119.1099,2.0,1.0,1874.7,304.6,100.0,1
428,2020-10-26,37.4034,-119.0655,1.0,1.0,2099.8,318.1,100.0,1
