,date,latitude,longitude,satellite,instrument,avg_frp,surface_temp,confidence,fire_count,city
366,2009-09-09,40.0751,-115.6182,1.0,1.0,1092.2,308.40000000000003,100.0,3,san_fran
367,2009-09-22,34.3604,-118.89185,2.0,1.0,746.05,319.75,100.0,2,los_angeles
368,2009-09-30,34.74053333333333,-120.51626666666668,1.3333333333333333,1.0,1265.4666666666667,335.2,100.0,3,los_angeles
369,2009-10-03,34.25895,-117.5067,2.0,1.0,5970.6,313.5,100.0,2,los_angeles
370,2009-10-04,34.3311,-117.56503333333335,2.0,1.0,1350.0333333333333,330.76666666666665,100.0,3,los_angeles
371,2010-06-12,32.6797,-115.3543,1.0,1.0,872.9,315.6,100.0,1,los_angeles
372,2010-07-13,33.3234,-117.38495,2.0,1.0,1061.05,315.25,100.0,2,los_angeles
373,2010-07-27,35.80639090909091,-118.44013636363637,1.6363636363636365,1.0,1251.9818181818182,326.92727272727274,100.0,11,los_angeles
374,2010-07-28,36.8908,-118.94200000000001,1.75,1.0,1083.925,320.475,100.0,4,los_angeles
375,2010-07-30,34.56714,-118.22901999999999,1.2,1.0,1085.7,302.68,100.0,5,los_angeles
376,2010-08-04,32.8037,-115.5211,2.0,1.0,727.9,333.4,100.0,1,los_angeles
377,2010-08-21,35.3195,-120.3235,2.0,1.0,1506.9,334.4,100.0,1,los_angeles
378,2010-08-24,34.8343,-118.88836666666667,2.0,1.0,902.4666666666667,318.2,93.66666666666667,3,los_angeles
379,2010-09-01,33.546,-117.2686,2.0,1.0,895.5,332.6,100.0,1,los_angeles
380,2010-09-14,35.5406,-118.5426,2.0,1.0,1438.85,327.25,100.0,2,los_angeles
381,2010-10-28,34.6504,-120.5881,2.0,1.0,857.9,325.5,100.0,1,los_angeles
382,2010-10-29,37.008250000000004,-121.39375,2.0,1.0,851.35,300.35,100.0,2,san_fran
383,2011-03-24,34.9584,-114.6304,1.0,1.0,720.0,326.3,100.0,1,los_angeles
384,2011-03-25,32.8045,-115.6546,1.0,1.0,1870.2,304.2,100.0,1,los_angeles
385,2011-06-25,32.677,-115.3689,2.0,1.0,1601.9,340.1,100.0,1,los_angeles
386,2011-07-19,36.2877,-118.53576666666667,2.0,1.0,879.1,305.7,100.0,3,los_angeles
387,2011-07-22,33.3085,-116.4911,2.0,1.0,735.3,335.8,100.0,1,los_angeles
388,2011-07-27,36.286500000000004,-118.55195,2.0,1.0,1424.4,370.70000000000005,100.0,2,los_angeles
389,2011-07-28,36.2808,-118.5807,2.0,1.0,957.1,297.9,100.0,1,los_angeles
390,2011-07-30,38.71313333333333,-119.42823333333332,2.0,1.0,1024.9333333333334,313.46666666666664,96.83333333333333,6,san_fran
391,2011-08-17,38.8455,-119.6045,1.0,1.0,933.0,327.8,100.0,1,san_fran
392,2011-08-18,41.9148,-120.1291,2.0,1.0,929.5,317.9,94.0,1,san_fran
393,2011-08-25,37.647,-119.8666,2.0,1.0,1629.0,327.3,100.0,1,san_fran
394,2011-08-29,33.265,-114.7217,2.0,1.0,2314.5,326.3,100.0,1,los_angeles
395,2011-08-30,33.294000000000004,-114.726,1.0,1.0,748.4,328.9,100.0,1,los_angeles
396,2011-09-02,35.882133333333336,-115.90469999999999,2.0,1.0,927.9,315.06666666666666,100.0,3,los_angeles
397,2011-09-17,34.556650000000005,-118.3381,1.5,1.0,966.7,315.0,100.0,2,los_angeles
398,2011-09-22,39.0402,-116.4014,2.0,1.0,932.7,324.1,94.0,1,san_fran
399,2011-09-23,39.03266666666667,-116.4296,2.0,1.0,1400.8666666666668,306.23333333333335,100.0,3,san_fran
400,2011-09-30,37.7779,-119.7372,2.0,1.0,711.6,297.7,100.0,1,san_fran
401,2011-10-01,40.52576666666666,-116.76245999999999,1.9333333333333333,1.0,1164.32,377.06000000000006,99.2,15,san_fran
402,2011-10-02,41.056200000000004,-116.20088000000001,1.6,1.0,1062.1200000000001,311.1,100.0,5,san_fran
403,2011-10-03,41.10697647058823,-116.29691176470588,1.4705882352941178,1.0,1191.1117647058825,341.58235294117645,99.6470588235294,17,san_fran
404,2011-10-04,41.333600000000004,-116.2179,1.0,1.0,967.9,302.25,100.0,2,san_fran
405,2012-01-19,32.9767,-116.6013,2.0,1.0,901.0,317.2,100.0,1,los_angeles
406,2012-03-24,38.4375,-119.0531,2.0,1.0,1000.9,298.5,100.0,1,san_fran
407,2012-04-22,41.8148,-121.3997,2.0,1.0,2021.0,400.1,100.0,1,san_fran
408,2012-05-23,38.778075,-119.455275,1.0,1.0,1447.725,301.55,100.0,4,san_fran
409,2012-06-02,38.103899999999996,-114.08855,2.0,1.0,3488.6000000000004,367.55,100.0,2,san_fran
410,2012-06-03,36.15266666666667,-118.4622,2.0,1.0,1481.8666666666668,306.1333333333333,100.0,3,los_angeles
411,2012-06-17,39.61447692307692,-114.59412307692308,1.4615384615384615,1.0,1622.7307692307693,356.44615384615383,100.0,13,san_fran
412,2012-06-19,39.576233333333334,-114.5711,1.3333333333333333,1.0,809.8666666666667,315.1666666666667,100.0,3,san_fran
413,2012-06-23,34.7181,-118.8938,2.0,1.0,1094.3,316.9,100.0,1,los_angeles
414,2012-06-26,39.4815,-115.8605,2.0,1.0,714.6,307.8,100.0,1,san_fran
415,2012-06-27,38.2685,-114.1695,2.0,1.0,755.2,328.7,100.0,1,san_fran
416,2012-06-29,33.5699,-116.7298,2.0,1.0,1122.1,400.1,100.0,1,los_angeles
417,2012-07-02,39.3046375,-114.7746375,2.0,1.0,3816.7375,353.55,100.0,8,san_fran
418,2012-07-05,40.4756,-122.5036,2.0,1.0,836.5,309.8,100.0,1,san_fran
419,2012-07-09,39.32526363636364,-122.62729090909092,1.4545454545454546,1.0,1145.6999999999998,316.1454545454545,98.27272727272727,11,san_fran
420,2012-07-12,39.29855,-122.60888333333332,2.0,1.0,1224.0166666666667,310.8833333333333,99.0,6,san_fran
421,2012-07-13,39.31405,-122.55655,1.5,1.0,989.1,326.25,100.0,2,san_fran
422,2012-07-16,35.395633333333336,-120.54313333333334,2.0,1.0,1746.2,319.03333333333336,100.0,3,los_angeles
423,2012-07-28,39.11995,-123.10775000000001,2.0,1.0,777.1,302.95,100.0,2,san_fran
424,2012-08-01,40.031009999999995,-121.27613,1.9,1.0,1999.9299999999998,323.26,100.0,10,san_fran
425,2012-08-02,40.0509,-121.298,2.0,1.0,815.9,311.7,100.0,1,san_fran
426,2012-08-03,40.0513,-121.28875,2.0,1.0,968.35,323.1,100.0,2,san_fran
427,2012-08-04,40.0454,-121.311,2.0,1.0,939.2,312.1,100.0,1,san_fran
428,2012-08-05,40.039225,-121.2978,2.0,1.0,975.55,347.25,98.5,4,san_fran
429,2012-08-06,41.52276428571429,-118.32688571428571,1.6428571428571428,1.0,1054.3357142857144,330.5785714285715,98.64285714285714,14,san_fran
430,2012-08-07,40.80784117647059,-118.77713529411764,1.588235294117647,1.0,1304.7176470588236,345.5764705882353,99.23529411764706,17,san_fran
431,2012-08-08,41.38799268292683,-118.13722195121952,1.5365853658536586,1.0,1255.0268292682927,313.2829268292683,99.39024390243902,41,san_fran
432,2012-08-09,40.81006,-120.83326,1.8,1.0,881.4399999999999,329.28000000000003,100.0,5,san_fran
433,2012-08-10,41.12169166666666,-118.62043333333334,1.75,1.0,1145.0916666666667,317.30833333333334,99.5,12,san_fran
434,2012-08-11,41.26486774193548,-118.69375483870968,1.064516129032258,1.0,1624.6612903225807,316.2451612903226,99.58064516129032,31,san_fran
435,2012-08-12,41.9367,-115.75,1.0,1.0,822.9,314.9,100.0,1,san_fran
436,2012-08-13,37.62555555555556,-119.6250888888889,2.0,1.0,2048.0666666666666,309.31111111111113,100.0,9,san_fran
437,2012-08-14,41.10401538461539,-120.4112923076923,1.5384615384615385,1.0,1172.6769230769232,347.4384615384615,99.53846153846153,13,san_fran
438,2012-08-15,40.02988333333334,-119.85365,1.8333333333333333,1.0,793.7166666666667,302.26666666666665,100.0,6,san_fran
439,2012-08-16,40.59226666666667,-120.1299777777778,1.1111111111111112,1.0,1128.6222222222223,334.4777777777778,99.33333333333333,9,san_fran
440,2012-08-17,41.95725,-120.6217,1.0,1.0,1950.85,321.8,100.0,2,san_fran
441,2012-08-19,40.33920625,-121.561775,1.375,1.0,1189.5125,337.8,99.1875,16,san_fran
442,2012-08-20,40.85500909090909,-120.00577272727273,1.6363636363636365,1.0,990.0727272727272,335.45454545454544,100.0,11,san_fran
443,2012-08-21,40.390319999999996,-121.18690000000001,1.8,1.0,1151.3799999999999,369.42,100.0,5,san_fran
444,2012-08-22,40.82175,-120.03039999999999,2.0,1.0,806.8,312.29999999999995,100.0,2,san_fran
445,2012-08-24,40.70656666666667,-121.92406666666666,2.0,1.0,1302.0333333333335,317.6333333333333,100.0,3,san_fran
446,2012-08-26,40.3456,-122.09633333333333,1.6666666666666667,1.0,831.0333333333333,306.3666666666667,100.0,6,san_fran
447,2012-08-28,40.0923,-121.0639,2.0,1.0,1252.2,336.1,100.0,1,san_fran
448,2012-08-30,39.831199999999995,-122.97245000000001,1.0,1.0,883.5,314.0,100.0,2,san_fran
449,2012-08-31,41.0213,-122.13454999999999,2.0,1.0,1090.2,306.75,100.0,2,san_fran
450,2012-09-05,38.950500000000005,-122.3191,1.0,1.0,1146.65,300.25,100.0,2,san_fran
451,2012-09-06,40.738166666666665,-122.22776666666668,1.6666666666666667,1.0,1367.0333333333335,370.2,100.0,3,san_fran
452,2012-09-07,39.4665625,-122.88153750000001,1.75,1.0,1280.0125,315.59999999999997,99.875,8,san_fran
453,2012-10-11,41.8139,-116.1052,1.0,1.0,1124.3,320.0,100.0,1,san_fran
454,2013-05-02,34.17128333333333,-119.01133333333333,1.0,1.0,1255.1666666666667,318.56666666666666,100.0,6,los_angeles
455,2013-05-03,34.13022857142857,-118.99135714285714,1.5714285714285714,1.0,1151.3714285714286,322.3285714285715,100.0,7,los_angeles
456,2013-05-15,34.8052,-118.9048,2.0,1.0,1293.9499999999998,364.75,100.0,2,los_angeles
457,2013-05-16,34.77043333333334,-118.92716666666666,1.3333333333333333,1.0,1288.8999999999999,309.8333333333333,100.0,3,los_angeles
458,2013-05-20,33.04306666666667,-114.64210000000001,1.0,1.0,1324.3333333333333,325.6666666666667,100.0,3,los_angeles
459,2013-05-31,34.61022857142857,-118.47364285714285,1.2857142857142858,1.0,1346.2428571428572,341.65714285714284,100.0,7,los_angeles
460,2013-06-01,34.60281,-118.51820000000001,1.0,1.0,1946.3,348.75,100.0,10,los_angeles
461,2013-06-02,34.66254,-118.47380000000001,1.4,1.0,916.1600000000001,317.91999999999996,100.0,5,los_angeles
462,2013-06-09,34.00935,-116.8297,2.0,1.0,1145.15,370.85,100.0,2,los_angeles
463,2013-06-10,38.521699999999996,-116.63842,1.4,1.0,1021.2,320.32,100.0,5,san_fran
464,2013-06-29,39.05115,-116.23335,2.0,1.0,2376.15,370.5,100.0,2,san_fran
465,2013-07-01,39.91915,-120.02645000000001,2.0,1.0,1942.6,320.0,100.0,2,san_fran
466,2013-07-05,37.02426206896552,-116.85732068965517,1.6551724137931034,1.0,1669.951724137931,329.9758620689655,100.0,29,san_fran
467,2013-07-06,37.45533846153846,-117.4194,1.3846153846153846,1.0,1534.930769230769,316.68461538461537,100.0,13,san_fran
468,2013-07-07,39.1656,-119.67006,2.0,1.0,1341.8200000000002,385.24,100.0,5,san_fran
469,2013-07-08,37.951330434782605,-118.52670434782608,1.3478260869565217,1.0,1484.6565217391303,305.4608695652174,99.43478260869566,23,san_fran
470,2013-07-09,36.62477,-115.90744,1.4,1.0,1132.0,322.0,100.0,10,los_angeles
471,2013-07-10,38.8711,-115.3952,2.0,1.0,851.35,300.35,100.0,2,san_fran
472,2013-07-16,33.715717391304345,-116.62114347826088,1.434782608695652,1.0,1542.9391304347826,324.81739130434784,100.0,23,los_angeles
473,2013-07-17,34.320837499999996,-117.874475,1.875,1.0,1213.575,314.1625,96.125,8,los_angeles
474,2013-07-18,33.7751,-116.6259,1.0,1.0,731.1,294.8,100.0,1,los_angeles
475,2013-07-20,33.7863,-116.6676,1.0,1.0,738.8,304.0,100.0,1,los_angeles
476,2013-07-26,37.27785,-119.30414999999999,2.0,1.0,1781.35,305.1,100.0,2,san_fran
477,2013-08-04,41.31375,-123.2328,2.0,1.0,1511.975,323.55,100.0,4,san_fran
478,2013-08-08,33.863749999999996,-116.74000000000001,2.0,1.0,1749.9499999999998,370.1,100.0,2,los_angeles
479,2013-08-12,41.0371,-123.47803333333333,2.0,1.0,900.0666666666666,305.06666666666666,98.0,3,san_fran
480,2013-08-13,41.0459,-123.4798,2.0,1.0,734.6,313.9,100.0,1,san_fran
481,2013-08-14,40.39863333333333,-122.53876666666667,2.0,1.0,890.8000000000001,304.03333333333336,100.0,3,san_fran
482,2013-08-15,39.140433333333334,-120.61766666666666,1.3333333333333333,1.0,1552.4000000000003,311.2333333333333,100.0,3,san_fran
483,2013-08-16,39.182,-120.5944,2.0,1.0,1315.1,305.1,100.0,1,san_fran
484,2013-08-18,38.88974,-118.37180000000001,1.6,1.0,1639.28,319.82000000000005,100.0,5,san_fran
485,2013-08-19,41.04455,-123.49265,1.0,1.0,911.1,301.4,100.0,2,san_fran
486,2013-08-20,39.93681052631579,-119.49270526315789,1.736842105263158,1.0,1092.8210526315788,304.2052631578947,96.94736842105263,19,san_fran
487,2013-08-21,37.86635714285715,-120.02427142857142,1.9285714285714286,1.0,1387.2357142857143,327.89285714285717,97.85714285714286,14,san_fran
488,2013-08-22,37.92224418604651,-119.96576511627907,1.744186046511628,1.0,1713.3976744186048,341.01627906976745,99.11627906976744,43,san_fran
489,2013-08-23,37.876333333333335,-119.95723333333333,1.7777777777777777,1.0,1665.0444444444445,316.4222222222222,96.55555555555556,9,san_fran
490,2013-08-24,37.42347,-119.51268999999999,1.8,1.0,1173.3700000000001,331.3,100.0,10,san_fran
491,2013-08-25,37.82875789473684,-119.78305,1.736842105263158,1.0,1609.9473684210527,304.4184210526316,99.36842105263158,38,san_fran
492,2013-08-26,37.908164285714285,-119.87726428571429,1.4285714285714286,1.0,1085.1785714285713,318.7857142857143,100.0,14,san_fran
493,2013-08-27,37.87178,-119.78616,1.0,1.0,1641.02,311.58000000000004,97.6,5,san_fran
494,2013-08-28,37.859140000000004,-119.76813999999999,1.8,1.0,1163.81,323.21999999999997,98.2,10,san_fran
495,2013-08-29,37.91245714285714,-119.91997142857143,1.5714285714285714,1.0,1281.2,311.1714285714285,100.0,7,san_fran
496,2013-08-30,37.84741666666667,-119.78258333333333,1.5,1.0,1390.9333333333334,320.84999999999997,99.0,6,san_fran
497,2013-08-31,37.8348,-119.8195,1.5,1.0,935.75,313.35,100.0,2,san_fran
498,2013-09-02,37.75345,-119.94284999999999,2.0,1.0,1317.55,358.55,100.0,2,san_fran
499,2013-09-04,37.78965,-119.808425,1.0,1.0,2117.775,321.175,100.0,4,san_fran
500,2013-09-05,38.047275,-120.040725,2.0,1.0,795.675,302.85,100.0,4,san_fran
501,2013-09-07,38.0225,-120.0778,2.0,1.0,1321.4,324.6,100.0,1,san_fran
502,2013-09-08,38.0321,-120.0436,1.0,1.0,956.9,297.3,100.0,1,san_fran
503,2013-09-09,39.172525,-121.718225,2.0,1.0,872.2125,373.5,100.0,8,san_fran
504,2013-09-27,38.5524,-121.9523,2.0,1.0,907.6,312.6,100.0,1,san_fran
505,2013-10-14,36.6018,-121.8051,1.0,1.0,1420.1,318.6,100.0,1,los_angeles
506,2014-05-14,33.293675,-117.2671375,1.375,1.0,1069.5125,324.125,100.0,8,los_angeles
507,2014-05-15,33.11156666666667,-117.14793333333334,1.6666666666666667,1.0,811.7333333333332,324.8333333333333,100.0,3,los_angeles
508,2014-05-16,33.275,-117.3894,2.0,1.0,1508.7,400.1,100.0,1,los_angeles
509,2014-06-04,36.493300000000005,-114.725,2.0,1.0,1305.8000000000002,328.25,100.0,2,los_angeles
510,2014-07-02,37.4813,-114.0932,2.0,1.0,1451.0,335.7,100.0,1,san_fran
511,2014-07-03,39.09976666666667,-116.00283333333334,2.0,1.0,953.6333333333332,350.3,100.0,3,san_fran
512,2014-07-12,38.51434,-120.93144,1.4,1.0,1192.6599999999999,346.22,100.0,5,san_fran
513,2014-07-14,40.45251428571429,-122.78777142857143,1.4285714285714286,1.0,1249.2428571428572,316.25714285714287,100.0,7,san_fran
514,2014-07-21,39.2466,-114.1362,2.0,1.0,2224.6,400.1,100.0,1,san_fran
515,2014-07-22,39.272475,-114.1114,1.0,1.0,1367.275,293.15,100.0,4,san_fran
516,2014-07-23,39.2566,-114.1527,2.0,1.0,1158.6000000000001,378.2666666666667,100.0,3,san_fran
517,2014-07-24,38.844276,-114.967572,1.76,1.0,1353.104,310.796,100.0,25,san_fran
518,2014-07-25,38.30361111111111,-115.47821111111112,2.0,1.0,1464.6666666666667,354.0777777777778,100.0,9,san_fran
519,2014-07-26,38.56614999999999,-120.79169999999999,2.0,1.0,1439.7,400.1,100.0,2,san_fran
520,2014-07-29,37.29705,-119.36055,2.0,1.0,739.35,298.8,100.0,2,san_fran
521,2014-07-31,41.238350000000004,-121.92732857142857,1.5,1.0,1708.8214285714287,322.25714285714287,100.0,14,san_fran
522,2014-08-01,41.73305714285714,-121.95692857142856,1.7142857142857142,1.0,1199.1285714285714,309.5285714285714,96.42857142857143,7,san_fran
523,2014-08-02,41.070013333333335,-121.94795333333333,1.7666666666666666,1.0,1423.3033333333333,361.8,99.36666666666666,30,san_fran
524,2014-08-03,40.88869142857143,-121.67987714285714,1.3428571428571427,1.0,2621.0742857142855,304.6942857142857,100.0,35,san_fran
525,2014-08-20,41.3483,-123.1045,1.0,1.0,780.9,304.3,100.0,1,san_fran
526,2014-08-28,41.7372,-123.240475,2.0,1.0,1379.85,305.5,100.0,4,san_fran
527,2014-08-29,41.786649999999995,-123.199525,1.75,1.0,1081.925,320.225,100.0,4,san_fran
528,2014-09-04,41.753025,-123.059525,1.75,1.0,1501.675,306.3,100.0,4,san_fran
529,2014-09-05,39.498400000000004,-121.47104999999999,2.0,1.0,866.45,322.95,100.0,2,san_fran
530,2014-09-07,37.7307,-119.49348333333334,2.0,1.0,1181.8833333333334,351.34999999999997,99.0,6,san_fran
531,2014-09-10,40.7175,-122.1691,1.5,1.0,1136.25,328.25,93.5,2,san_fran
532,2014-09-12,33.7479,-117.5962,1.0,1.0,2440.8,316.7,100.0,1,los_angeles
533,2014-09-13,41.59842857142858,-123.22792857142858,2.0,1.0,1948.4142857142856,303.54285714285714,100.0,7,san_fran
534,2014-09-14,37.3106,-119.5918,2.0,1.0,725.3,319.0,100.0,1,san_fran
535,2014-09-15,38.808908333333335,-120.565075,2.0,1.0,1458.8666666666668,307.3,100.0,12,san_fran
536,2014-09-16,38.83058,-120.53549000000001,1.2,1.0,1365.23,319.33,100.0,10,san_fran
537,2014-09-17,38.854821621621625,-120.56190810810811,1.7837837837837838,1.0,1663.3648648648648,333.27837837837836,98.29729729729729,37,san_fran
538,2014-09-18,39.039766666666665,-120.45283333333333,1.0,1.0,868.75,304.28333333333336,100.0,6,san_fran
539,2014-09-19,39.07058,-120.40542,1.8,1.0,856.22,315.66,96.2,5,san_fran
540,2015-06-18,34.13895217391305,-116.83211739130435,1.6521739130434783,1.0,1866.6695652173914,320.6913043478261,100.0,23,los_angeles
541,2015-06-19,34.122339999999994,-116.76271999999999,2.0,1.0,1305.0,326.2,100.0,5,los_angeles
542,2015-06-21,38.245354166666665,-119.46061250000001,1.875,1.0,2343.358333333333,318.51666666666665,100.0,24,san_fran
543,2015-06-22,38.6552,-119.7503,1.0,1.0,1261.4,316.3,100.0,1,san_fran
544,2015-06-24,34.13337142857143,-116.74144285714286,2.0,1.0,1279.2428571428572,349.1714285714285,100.0,7,los_angeles
545,2015-06-25,34.185725,-116.65325625,1.5,1.0,1763.18125,318.575,100.0,16,los_angeles
546,2015-07-26,37.28075,-119.47980000000001,1.0,1.0,748.1,295.4,100.0,2,san_fran
547,2015-07-28,38.462,-122.1098,2.0,1.0,939.8,317.1,100.0,1,san_fran
548,2015-07-29,37.2602,-119.4762,2.0,1.0,822.0,337.6,100.0,1,san_fran
549,2015-07-30,38.486599999999996,-121.7338,1.25,1.0,1472.375,313.45,100.0,4,san_fran
550,2015-07-31,39.07382222222222,-122.57638888888889,1.7777777777777777,1.0,1081.6444444444444,339.4222222222222,97.11111111111111,9,san_fran
551,2015-08-01,39.252225,-121.958325,1.75,1.0,2160.6375,314.925,98.5,8,san_fran
552,2015-08-03,36.2425,-118.5482,2.0,1.0,760.6,305.6,100.0,1,los_angeles
553,2015-08-04,40.94428888888889,-120.05785555555556,1.0,1.0,1409.9888888888888,320.20000000000005,100.0,9,san_fran
554,2015-08-06,41.4628,-123.7468,2.0,1.0,709.4,296.7,100.0,1,san_fran
555,2015-08-08,34.8204,-114.55345,2.0,1.0,761.4000000000001,318.54999999999995,97.0,2,los_angeles
556,2015-08-09,34.82195,-114.56965,2.0,1.0,745.75,335.54999999999995,100.0,2,los_angeles
557,2015-08-10,35.762766666666664,-118.09023333333334,2.0,1.0,1438.0333333333335,315.65000000000003,100.0,6,los_angeles
558,2015-08-12,39.53235,-122.72308333333332,1.5,1.0,1144.8666666666666,340.7666666666667,98.41666666666667,12,san_fran
559,2015-08-13,39.89345,-122.28135,2.0,1.0,3130.625,302.475,97.0,4,san_fran
560,2015-08-16,36.8308,-118.8476,2.0,1.0,1308.1,400.1,100.0,1,los_angeles
561,2015-08-17,39.72808888888889,-121.98945555555555,1.6666666666666667,1.0,2083.5444444444447,315.1333333333333,100.0,9,san_fran
562,2015-08-18,37.84375,-122.0638,1.0,1.0,1536.75,322.75,100.0,2,san_fran
563,2015-08-19,36.81372,-118.8664,2.0,1.0,1816.22,320.68,100.0,5,los_angeles
564,2015-08-20,36.83945,-118.94441666666667,1.3333333333333333,1.0,1494.2,328.2,100.0,6,los_angeles
565,2015-08-21,36.9038,-119.0107,2.0,1.0,1521.5,328.3,100.0,1,los_angeles
566,2015-08-23,36.8155,-118.9022,2.0,1.0,1135.7,359.85,100.0,2,los_angeles
567,2015-08-24,36.8921,-119.102,2.0,1.0,1097.9,312.2,100.0,1,los_angeles
568,2015-08-25,36.8221,-118.9105,2.0,1.0,1398.45,335.7,100.0,2,los_angeles
569,2015-08-27,36.81843333333334,-118.82403333333333,1.3333333333333333,1.0,1091.2,315.09999999999997,100.0,3,los_angeles
570,2015-08-28,36.8225,-118.89500000000001,1.25,1.0,904.775,300.75,98.5,4,los_angeles
571,2015-08-29,36.8346,-118.73252500000001,1.6666666666666667,1.0,2030.3999999999999,330.6416666666667,100.0,12,los_angeles
572,2015-08-30,36.8075,-118.7366,2.0,1.0,830.2,325.5,100.0,1,los_angeles
573,2015-09-02,36.8044,-118.7218,2.0,1.0,829.3,302.7,100.0,1,los_angeles
574,2015-09-07,36.83567142857142,-119.01935714285715,1.7142857142857142,1.0,1833.2857142857142,311.4142857142857,100.0,7,los_angeles
575,2015-09-08,37.19056666666666,-119.33585,1.8333333333333333,1.0,1189.0333333333333,324.09999999999997,95.83333333333333,6,san_fran
576,2015-09-09,36.799225,-119.011325,2.0,1.0,1443.1999999999998,305.825,100.0,4,los_angeles
577,2015-09-10,37.9466625,-120.21445,1.375,1.0,1425.3249999999998,318.0875,98.375,8,san_fran
578,2015-09-11,38.10138695652174,-120.44444782608696,1.608695652173913,1.0,1308.4478260869564,314.1391304347826,99.73913043478261,23,san_fran
579,2015-09-12,37.3286,-119.60516,2.0,1.0,1050.38,314.18,98.8,5,san_fran
580,2015-09-20,39.8037,-116.8944,2.0,1.0,749.2,306.1,100.0,1,san_fran
581,2015-09-25,36.822649999999996,-118.6228,2.0,1.0,754.25,294.85,87.0,2,los_angeles
582,2015-09-26,36.8398,-118.6521,2.0,1.0,809.8,326.7,100.0,1,los_angeles
583,2015-11-14,41.8165,-121.7864,2.0,1.0,798.0,299.0,100.0,1,san_fran
584,2016-06-16,34.507619999999996,-120.05198,1.2,1.0,2335.1400000000003,315.5,100.0,5,los_angeles
585,2016-06-20,33.723642857142856,-117.5321,2.0,1.0,1260.8285714285714,329.64285714285717,97.28571428571429,7,los_angeles
586,2016-06-23,32.621,-116.5158,2.0,1.0,859.1,317.3,100.0,1,los_angeles
587,2016-06-24,35.54011333333333,-118.26688666666665,1.6,1.0,1251.2466666666667,360.94666666666666,100.0,15,los_angeles
588,2016-06-25,35.4981,-118.3036,2.0,1.0,708.6,309.2,100.0,1,los_angeles
589,2016-07-23,34.631669230769226,-118.80226666666668,1.3076923076923077,1.0,1734.7333333333336,309.8333333333333,100.0,39,los_angeles
590,2016-07-24,34.96724444444445,-119.28266666666667,1.6111111111111112,1.0,1592.9833333333333,344.47222222222223,100.0,18,los_angeles
591,2016-07-25,36.39163333333334,-121.8275,2.0,1.0,1138.4166666666667,309.96666666666664,100.0,6,los_angeles
592,2016-07-26,35.39938333333333,-120.06905,1.0,1.0,822.4166666666666,312.95,100.0,6,los_angeles
593,2016-07-27,36.3757,-121.78645,2.0,1.0,2643.65,354.05,100.0,2,los_angeles
594,2016-07-29,38.76056666666667,-120.3898,1.3333333333333333,1.0,1150.3999999999999,338.06666666666666,98.0,3,san_fran
595,2016-07-30,40.51586666666666,-119.64209999999999,1.6666666666666667,1.0,816.7333333333332,316.56666666666666,100.0,3,san_fran
596,2016-08-01,40.0069,-119.696,1.0,1.0,1541.6999999999998,297.70000000000005,100.0,2,san_fran
597,2016-08-02,40.061475,-119.72297499999999,1.75,1.0,1042.45,383.20000000000005,100.0,4,san_fran
598,2016-08-03,36.4111,-121.7614,2.0,1.0,749.7,313.9,100.0,1,los_angeles
599,2016-08-07,34.2869,-117.26429999999999,2.0,1.0,2030.9,335.8,100.0,2,los_angeles
600,2016-08-08,35.307725,-119.48891666666667,1.75,1.0,1290.3416666666665,313.8,100.0,12,los_angeles
601,2016-08-09,39.0572,-114.28456666666666,1.6666666666666667,1.0,871.6999999999999,317.1333333333333,100.0,3,san_fran
602,2016-08-10,36.16255,-120.53485,1.0,1.0,1819.175,350.175,100.0,4,los_angeles
603,2016-08-14,35.716433333333335,-121.01233333333333,2.0,1.0,1852.0666666666666,376.2,100.0,3,los_angeles
604,2016-08-16,34.29748571428571,-117.49288571428572,2.0,1.0,1077.0571428571427,363.12857142857143,100.0,7,los_angeles
605,2016-08-17,34.691206666666666,-118.36734666666666,1.8,1.0,1821.76,323.34000000000003,98.8,15,los_angeles
606,2016-08-18,35.800158333333336,-119.45004166666666,1.1666666666666667,1.0,2424.108333333333,311.0416666666667,100.0,12,los_angeles
607,2016-08-19,35.448145833333335,-119.08041250000001,1.5416666666666667,1.0,1288.6000000000001,316.15833333333336,99.75,24,los_angeles
608,2016-08-20,35.71365,-121.08845,2.0,1.0,1481.95,340.4,100.0,2,los_angeles
609,2016-08-21,34.72446,-119.7351,1.8,1.0,1401.24,317.62,99.13333333333334,15,los_angeles
610,2016-08-22,34.681672727272726,-119.57182727272726,1.3636363636363635,1.0,1898.0545454545454,319.90909090909093,95.9090909090909,11,los_angeles
611,2016-08-23,34.57366666666667,-119.6459,1.0,1.0,1730.6666666666667,305.7,100.0,3,los_angeles
612,2016-08-24,35.3314,-120.25489999999999,1.875,1.0,1579.2625,311.4,98.5,8,los_angeles
613,2016-08-25,35.82605,-119.41108333333334,1.1666666666666667,1.0,1079.6166666666666,319.48333333333335,100.0,6,los_angeles
614,2016-08-30,33.977199999999996,-116.93355,2.0,1.0,1474.35,319.8,100.0,2,los_angeles
615,2016-09-01,39.37396666666667,-117.98233333333333,1.6666666666666667,1.0,1485.5333333333335,341.06666666666666,100.0,3,san_fran
616,2016-09-04,36.1981,-121.58385,2.0,1.0,1076.05,315.0,100.0,2,los_angeles
617,2016-09-05,36.1928,-121.5492,1.0,1.0,730.6,315.2,100.0,1,los_angeles
