Date, MaxTemperature, MinTemperature, AvgTemperature, AtObsTemperature, Precipitation, Snowfall, SnowDepth
2006-01-13, 79, 45, 62.0, 59, 0.00, 0.0, 0
2006-01-14, M, M, M, M, 0.00, 0.0, 0
2006-01-15, 60, 45, 52.5, 57, 0.00, 0.0, 0
2006-01-16, M, M, M, M, 0.00, 0.0, 0
2006-01-17, 72, 38, 55.0, 63, 0.00, 0.0, 0
2006-01-18, 63, 39, 51.0, 58, 0.00, 0.0, 0
2006-01-19, 62, 39, 50.5, 55, 0.00, 0.0, 0
2006-01-20, 68, 34, 51.0, 60, 0.00, 0.0, 0
2006-01-21, 68, 33, 50.5, 58, 0.00, 0.0, 0
2006-01-22, 66, 34, 50.0, 59, 0.00, 0.0, 0
2006-01-23, 66, 53, 59.5, 63, 0.00, 0.0, 0
2006-01-24, 72, 53, 62.5, 53, 0.00, 0.0, 0
2006-01-25, 64, 40, 52.0, 53, 0.00, 0.0, 0
2006-01-26, 64, 42, 53.0, 53, 0.00, 0.0, 0
2006-01-27, M, M, M, M, 0.00, 0.0, 0
2006-01-28, 66, 41, 53.5, 54, 0.00, 0.0, 0
2006-01-29, M, M, M, M, 0.00, 0.0, 0
2006-01-30, 70, 41, 55.5, 56, 0.00, 0.0, 0
2006-01-31, M, M, M, M, 0.00, 0.0, 0
2006-02-01, 68, 44, 56.0, M, 0.00, 0.0, 0
2006-02-02, 68, 44, 56.0, 60, 0.00, 0.0, 0
2006-02-03, 83, 45, 64.0, 78, 0.00, 0.0, 0
2006-02-04, 78, 46, 62.0, 63, 0.00, 0.0, 0
2006-02-05, 84, 51, 67.5, 60, 0.00, 0.0, 0
2006-02-06, 76, 49, 62.5, 61, 0.00, 0.0, 0
2006-02-07, 79, 49, 64.0, 75, 0.00, 0.0, 0
2006-02-08, 82, 46, 64.0, 77, 0.00, 0.0, 0
2006-02-09, 83, 42, 62.5, 75, 0.00, 0.0, 0
2006-02-10, 79, 42, 60.5, 74, 0.00, 0.0, 0
2006-02-11, M, M, M, M, 0.00, 0.0, 0
2006-02-12, 84, 42, 63.0, 74, 0.00, 0.0, 0
2006-02-13, M, M, M, M, 0.00, 0.0, 0
2006-02-14, 76, 45, 60.5, 64, 0.00, 0.0, 0
2006-02-15, 65, 48, 56.5, 50, 0.00, 0.0, 0
2006-02-16, 62, 42, 52.0, 54, 0.00, 0.0, 0
2006-02-17, 62, 40, 51.0, 54, 0.00, 0.0, 0
2006-02-18, 61, 39, 50.0, 48, 0.00, 0.0, 0
2006-02-19, 56, 42, 49.0, 54, 0.35, 0.0, 0
2006-02-20, M, M, M, M, 0.00, 0.0, 0
2006-02-21, M, M, M, M, 0.00, 0.0, 0
2006-02-22, M, M, M, M, 0.00, 0.0, 0
2006-02-23, M, M, M, M, 0.00, 0.0, 0
2006-02-24, M, M, M, M, 0.00, 0.0, 0
2006-02-25, 77, 33, 55.0, 67, 0.00, 0.0, 0
2006-02-26, 77, 49, 63.0, 67, 0.00, 0.0, 0
2006-02-27, 68, 49, 58.5, 55, 0.29, 0.0, 0
2006-02-28, 67, 50, 58.5, 54, 1.00, 0.0, 0
2006-03-01, M, M, M, M, M, M, M
2006-03-02, M, M, M, M, M, M, M
2006-03-03, M, M, M, M, M, M, M
2006-03-04, M, M, M, M, M, M, M
2006-03-05, M, M, M, M, M, M, M
2006-03-06, M, M, M, M, M, M, M
2006-03-07, M, M, M, M, M, M, M
2006-03-08, M, M, M, M, M, M, M
2006-03-09, M, M, M, M, M, M, M
2006-03-10, M, M, M, M, M, M, M
2006-03-11, M, M, M, M, M, M, M
2006-03-12, M, M, M, M, M, M, M
2006-03-13, M, M, M, M, M, M, M
2006-03-14, M, M, M, M, M, M, M
2006-03-15, M, M, M, M, M, M, M
2006-03-16, M, M, M, M, M, M, M
2006-03-17, M, M, M, M, M, M, M
2006-03-18, M, M, M, M, M, M, M
2006-03-19, M, M, M, M, M, M, M
2006-03-20, M, M, M, M, M, M, M
2006-03-21, M, M, M, M, M, M, M
2006-03-22, M, M, M, M, M, M, M
2006-03-23, M, M, M, M, M, M, M
2006-03-24, M, M, M, M, M, M, M
2006-03-25, M, M, M, M, M, M, M
2006-03-26, M, M, M, M, M, M, M
2006-03-27, M, M, M, M, M, M, M
2006-03-28, M, M, M, M, M, M, M
2006-03-29, M, M, M, M, M, M, M
2006-03-30, M, M, M, M, M, M, M
2006-03-31, M, M, M, M, M, M, M
2006-04-01, 65, 47, 56.0, 50, 0.00, 0.0, M
2006-04-02, M, M, M, M, M, 0.0, 0
2006-04-03, M, M, M, M, M, 0.0, 0
2006-04-04, 70, 41, 55.5, 50, 1.40A, 0.0, 0
2006-04-05, 58, 46, 52.0, 57, 0.56, 0.0, 0
2006-04-06, 64, 45, 54.5, M, 0.00, 0.0, 0
2006-04-07, 69, 44, 56.5, 65, 0.00, 0.0, 0
2006-04-08, 74, 46, 60.0, 68, 0.00, 0.0, 0
2006-04-09, M, M, M, M, 0.00, 0.0, 0
2006-04-10, 69, 46, 57.5, 54, 0.00, 0.0, 0
2006-04-11, M, M, M, M, 0.00, 0.0, 0
2006-04-12, 79, 46, 62.5, 78, 0.00, 0.0, 0
2006-04-13, M, M, M, M, M, 0.0, 0
2006-04-14, 64, 48, 56.0, 57, 0.25A, 0.0, 0
2006-04-15, 68, 53, 60.5, 53, 0.15, 0.0, 0
2006-04-16, 68, 52, 60.0, 58, 0.00, 0.0, 0
2006-04-17, 68, 51, 59.5, 64, 0.00, 0.0, 0
2006-04-18, 80, 45, 62.5, 74, 0.00, 0.0, 0
2006-04-19, 85, 48, 66.5, 72, 0.00, 0.0, 0
2006-04-20, 84, 49, 66.5, 77, 0.00, 0.0, 0
2006-04-21, 78, 55, 66.5, M, 0.00, 0.0, 0
2006-04-22, 63, 55, 59.0, 58, 0.00, 0.0, 0
2006-04-23, 65, 48, 56.5, 58, 0.00, 0.0, 0
2006-04-24, 71, 47, 59.0, 62, 0.00, 0.0, 0
2006-04-25, 71, 48, 59.5, 62, 0.00, 0.0, 0
2006-04-26, 64, 52, 58.0, 56, 0.00, 0.0, 0
2006-04-27, 69, 53, 61.0, 62, 0.00, 0.0, 0
2006-04-28, 66, 56, 61.0, 62, 0.00, 0.0, 0
2006-04-29, 77, 52, 64.5, M, 0.00, 0.0, 0
2006-04-30, 88, 53, 70.5, 65, 0.00, 0.0, 0
2006-05-01, M, M, M, M, 0.00, 0.0, 0
2006-05-02, 84, 55, 69.5, 64, 0.00, 0.0, 0
2006-05-03, 75, 57, 66.0, 62, 0.00, 0.0, 0
2006-05-04, 72, 58, 65.0, 60, 0.00, 0.0, 0
2006-05-05, M, M, M, M, 0.00, 0.0, 0
2006-05-06, 74, 56, 65.0, 68, 0.00, 0.0, 0
2006-05-07, 78, 58, 68.0, 76, 0.00, 0.0, 0
2006-05-08, 76, 54, 65.0, 73, 0.00, 0.0, 0
2006-05-09, M, M, M, 71, 0.00, 0.0, 0
2006-05-10, 91, 55, 73.0, 81, 0.00, 0.0, 0
2006-05-11, 89, 57, 73.0, 64, 0.00, 0.0, 0
2006-05-12, 86, 58, 72.0, 71, 0.00, 0.0, 0
2006-05-13, 84, 60, 72.0, 64, 0.00, 0.0, 0
2006-05-14, 89, 56, 72.5, 82, 0.00, 0.0, 0
2006-05-15, M, M, M, 63, 0.00, 0.0, 0
2006-05-16, M, M, M, M, 0.00, 0.0, 0
2006-05-17, M, M, M, M, 0.00, 0.0, 0
2006-05-18, 89, 58, 73.5, 75, 0.00, 0.0, 0
2006-05-19, 88, 59, 73.5, 79, 0.00, 0.0, 0
2006-05-20, M, M, M, M, 0.00, 0.0, 0
2006-05-21, 86, 60, 73.0, 61, 0.00, 0.0, 0
2006-05-22, 69, 54, 61.5, 68, 0.00, 0.0, 0
2006-05-23, 81, 54, 67.5, 74, 0.00, 0.0, 0
2006-05-24, 90, 55, 72.5, 80, 0.00, 0.0, 0
2006-05-25, 87, 59, 73.0, 81, 0.00, 0.0, 0
2006-05-26, M, M, M, M, 0.00, 0.0, 0
2006-05-27, 81, 59, 70.0, 67, 0.00, 0.0, 0
2006-05-28, 82, 51, 66.5, 77, 0.00, 0.0, 0
2006-05-29, M, M, M, M, 0.00, 0.0, 0
2006-05-30, 93, 52, 72.5, 87, 0.00, 0.0, 0
2006-05-31, 99, 58, 78.5, 88, 0.00, 0.0, 0
2006-06-01, 93, 61, 77.0, 88, 0.00, 0.0, 0
2006-06-02, 98, 60, 79.0, 89, 0.00, 0.0, 0
2006-06-03, 104, 62, 83.0, 95, 0.00, 0.0, 0
2006-06-04, 104, 67, 85.5, 95, 0.00, 0.0, 0
2006-06-05, 96, 64, 80.0, 79, 0.00, 0.0, 0
2006-06-06, 85, 63, 74.0, 76, 0.00, 0.0, 0
2006-06-07, 85, 63, 74.0, 66, 0.00, 0.0, 0
2006-06-08, M, M, M, M, 0.00, 0.0, 0
2006-06-09, 86, 64, 75.0, 74, 0.00, 0.0, 0
2006-06-10, 84, 63, 73.5, 76, 0.00, 0.0, 0
2006-06-11, M, M, M, M, 0.00, 0.0, 0
2006-06-12, 83, 59, 71.0, 77, 0.00, 0.0, 0
2006-06-13, 86, 59, 72.5, 67, 0.00, 0.0, 0
2006-06-14, 92, 56, 74.0, 78, 0.00, 0.0, 0
2006-06-15, M, M, M, M, 0.00, 0.0, 0
2006-06-16, 104, 61, 82.5, 92, 0.00, 0.0, 0
2006-06-17, 96, 61, 78.5, 91, 0.00, 0.0, 0
2006-06-18, M, M, M, M, 0.00, 0.0, 0
2006-06-19, 94, 63, 78.5, 79, 0.00, 0.0, 0
2006-06-20, M, M, M, M, 0.00, 0.0, 0
2006-06-21, M, M, M, M, 0.00, 0.0, 0
2006-06-22, M, M, M, M, 0.00, 0.0, 0
2006-06-23, 97, 60, 78.5, 79, 0.00, 0.0, 0
2006-06-24, 104, 68, 86.0, 89, 0.00, 0.0, 0
2006-06-25, 99, 71, 85.0, 98, 0.00, 0.0, 0
2006-06-26, 101, 74, 87.5, 78, 0.00, 0.0, 0
2006-06-27, 93, 72, 82.5, 91, 0.00, 0.0, 0
2006-06-28, 105, 72, 88.5, 98, 0.00, 0.0, 0
2006-06-29, 103, 70, 86.5, 98, 0.00, 0.0, 0
2006-06-30, 104, 69, 86.5, 98, 0.00, 0.0, 0
2006-07-01, 106, 70, 88.0, 99, 0.00, 0.0, 0
2006-07-02, 103, 72, 87.5, 97, 0.00, 0.0, 0
2006-07-03, 98, 70, 84.0, 92, 0.00, 0.0, 0
2006-07-04, 99, 72, 85.5, 92, 0.00, 0.0, 0
2006-07-05, 99, 66, 82.5, 90, 0.00, 0.0, 0
2006-07-06, 98, 66, 82.0, 95, 0.00, 0.0, 0
2006-07-07, 103, 64, 83.5, M, 0.00, 0.0, 0
2006-07-08, 103, 72, 87.5, 90, 0.00, 0.0, 0
2006-07-09, 103, 70, 86.5, 90, 0.00, 0.0, 0
2006-07-10, 97, 66, 81.5, 89, 0.00, 0.0, 0
2006-07-11, 99, 66, 82.5, 94, 0.00, 0.0, 0
2006-07-12, 102, 62, 82.0, 88, 0.00, 0.0, 0
2006-07-13, 104, 67, 85.5, 83, 0.00, 0.0, 0
2006-07-14, 107, 69, 88.0, 103, 0.00, 0.0, 0
2006-07-15, 106, 71, 88.5, 94, 0.00, 0.0, 0
2006-07-16, 102, 76, 89.0, 92, 0.00, 0.0, 0
2006-07-17, 103, 73, 88.0, 84, 0.00, 0.0, 0
2006-07-18, 99, 73, 86.0, 83, 0.00, 0.0, 0
2006-07-19, 99, 71, 85.0, 82, 0.00, 0.0, 0
2006-07-20, 99, 70, 84.5, 85, 0.00, 0.0, 0
2006-07-21, 108, 73, 90.5, 101, 0.00, 0.0, 0
2006-07-22, 116, 80, 98.0, 108, 0.10, 0.0, 0
2006-07-23, 108, 79, 93.5, 94, 0.00, 0.0, 0
2006-07-24, 105, 77, 91.0, 103, 0.00, 0.0, 0
2006-07-25, 105, 77, 91.0, 93, 0.00, 0.0, 0
2006-07-26, 104, 74, 89.0, 90, 0.00, 0.0, 0
2006-07-27, 99, 77, 88.0, 88, 0.00, 0.0, 0
2006-07-28, 92, 73, 82.5, 87, 0.00, 0.0, 0
2006-07-29, 89, 73, 81.0, 76, 0.00, 0.0, 0
2006-07-30, 85, 70, 77.5, 83, 0.00, 0.0, 0
2006-07-31, 84, 68, 76.0, 79, T, 0.0, 0
2006-08-01, 88, 68, 78.0, 84, 0.00, 0.0, 0
2006-08-02, 90, 68, 79.0, 78, 0.00, 0.0, 0
2006-08-03, 84, 67, 75.5, 80, 0.00, 0.0, 0
2006-08-04, 89, 67, 78.0, 84, 0.00, 0.0, 0
2006-08-05, 91, 60, 75.5, 81, 0.00, 0.0, 0
2006-08-06, 88, 63, 75.5, 80, 0.00, 0.0, 0
2006-08-07, 90, 64, 77.0, 82, 0.00, 0.0, 0
2006-08-08, 99, 61, 80.0, 94, 0.00, 0.0, 0
2006-08-09, 104, 61, 82.5, 98, 0.00, 0.0, 0
2006-08-10, 99, 68, 83.5, 94, 0.00, 0.0, 0
2006-08-11, 97, 68, 82.5, 90, 0.00, 0.0, 0
2006-08-12, 97, 65, 81.0, 83, 0.00, 0.0, 0
2006-08-13, 94, 63, 78.5, 74, 0.00, 0.0, 0
2006-08-14, 91, 62, 76.5, 86, 0.00, 0.0, 0
2006-08-15, 88, 61, 74.5, 82, 0.00, 0.0, 0
2006-08-16, 88, 60, 74.0, 83, 0.00, 0.0, 0
2006-08-17, 93, 59, 76.0, 70, 0.00, 0.0, 0
2006-08-18, 94, 62, 78.0, 89, 0.00, 0.0, 0
2006-08-19, 91, 61, 76.0, 76, 0.00, 0.0, 0
2006-08-20, 94, 60, 77.0, 87, 0.00, 0.0, 0
2006-08-21, 96, 61, 78.5, 92, 0.00, 0.0, 0
2006-08-22, 105, 66, 85.5, 94, 0.00, 0.0, 0
2006-08-23, 102, 66, 84.0, 93, 0.00, 0.0, 0
2006-08-24, 98, 67, 82.5, 83, 0.00, 0.0, 0
2006-08-25, 95, 62, 78.5, 88, 0.00, 0.0, 0
2006-08-26, 92, 58, 75.0, 89, 0.00, 0.0, 0
2006-08-27, 99, 60, 79.5, 96, 0.00, 0.0, 0
2006-08-28, 102, 63, 82.5, 98, 0.00, 0.0, 0
2006-08-29, 100, 64, 82.0, 92, 0.00, 0.0, 0
2006-08-30, M, M, M, M, 0.00, 0.0, 0
2006-08-31, 99, 65, 82.0, M, 0.00, 0.0, 0
2006-09-01, 102, 65, 83.5, 98, 0.00, 0.0, 0
2006-09-02, 105, 66, 85.5, M, 0.00, 0.0, 0
2006-09-03, M, M, M, M, 0.00, 0.0, 0
2006-09-04, 106, 70, 88.0, 99, 0.00, 0.0, 0
2006-09-05, 106, 74, 90.0, 95, 0.00, 0.0, 0
2006-09-06, 103, 70, 86.5, 92, 0.00, 0.0, 0
2006-09-07, 97, 64, 80.5, M, 0.00, 0.0, 0
2006-09-08, 90, 65, 77.5, M, 0.00, 0.0, 0
2006-09-09, 88, 63, 75.5, 70, 0.00, 0.0, 0
2006-09-10, 91, 57, 74.0, 90, 0.00, 0.0, 0
2006-09-11, 98, 61, 79.5, 90, 0.00, 0.0, 0
2006-09-12, 97, 64, 80.5, 83, 0.00, 0.0, 0
2006-09-13, 91, 65, 78.0, 85, 0.00, 0.0, 0
2006-09-14, 85, 63, 74.0, 72, 0.00, 0.0, 0
2006-09-15, 78, 61, 69.5, 73, 0.00, 0.0, 0
2006-09-16, M, M, M, M, 0.00, 0.0, 0
2006-09-17, 96, 52, 74.0, 88, 0.00, 0.0, 0
2006-09-18, 97, 55, 76.0, 87, 0.00, 0.0, 0
2006-09-19, 93, 56, 74.5, 74, 0.00, 0.0, 0
2006-09-20, 87, 63, 75.0, M, 0.00, 0.0, 0
2006-09-21, 87, 55, 71.0, 75, 0.00, 0.0, 0
2006-09-22, 79, 60, 69.5, M, 0.00, 0.0, 0
2006-09-23, 91, 54, 72.5, M, 0.00, 0.0, 0
2006-09-24, 95, 54, 74.5, 86, 0.00, 0.0, 0
2006-09-25, 97, 56, 76.5, 70, 0.00, 0.0, 0
2006-09-26, 89, 60, 74.5, 81, 0.00, 0.0, 0
2006-09-27, 93, 51, 72.0, 86, 0.00, 0.0, 0
2006-09-28, 98, 52, 75.0, 87, 0.00, 0.0, 0
2006-09-29, M, M, M, M, 0.00, 0.0, 0
2006-09-30, 90, 58, 74.0, 81, 0.00, 0.0, 0
2006-10-01, 81, 63, 72.0, 70, 0.00, 0.0, 0
2006-10-02, 87, 63, 75.0, 80, 0.00, 0.0, 0
2006-10-03, 85, 57, 71.0, 77, 0.00, 0.0, 0
2006-10-04, 83, 56, 69.5, 68, 0.00, 0.0, 0
2006-10-05, 79, 54, 66.5, 68, 0.00, 0.0, 0
2006-10-06, M, M, M, M, 0.00, 0.0, 0
2006-10-07, 79, 51, 65.0, 68, 0.00, 0.0, 0
2006-10-08, 81, 51, 66.0, 75, 0.00, 0.0, 0
2006-10-09, 75, 59, 67.0, 70, 0.00, 0.0, 0
2006-10-10, 80, 58, 69.0, 74, 0.00, 0.0, 0
2006-10-11, 82, 51, 66.5, 66, 0.00, 0.0, 0
2006-10-12, 77, 51, 64.0, M, 0.00, 0.0, 0
2006-10-13, 77, 51, 64.0, 70, 0.00, 0.0, 0
2006-10-14, 77, 51, 64.0, 70, 0.00, 0.0, 0
2006-10-15, 70, 58, 64.0, 63, 0.00, 0.0, 0
2006-10-16, 66, 59, 62.5, 61, 0.00, 0.0, 0
2006-10-17, 74, 54, 64.0, 70, 0.00, 0.0, 0
2006-10-18, M, M, M, M, 0.00, 0.0, 0
2006-10-19, 87, 48, 67.5, 64, 0.00, 0.0, 0
2006-10-20, 91, 49, 70.0, 84, 0.00, 0.0, 0
2006-10-21, 94, 51, 72.5, 88, 0.00, 0.0, 0
2006-10-22, 92, 53, 72.5, 88, 0.00, 0.0, 0
2006-10-23, 93, 54, 73.5, 86, 0.00, 0.0, 0
2006-10-24, 86, 57, 71.5, 70, 0.00, 0.0, 0
2006-10-25, 80, 53, 66.5, 70, 0.00, 0.0, 0
2006-10-26, M, M, M, M, 0.00, 0.0, 0
2006-10-27, 89, 46, 67.5, 86, 0.00, 0.0, 0
2006-10-28, 92, 46, 69.0, 88, 0.00, 0.0, 0
2006-10-29, 88, 55, 71.5, 67, 0.00, 0.0, 0
2006-10-30, 71, 52, 61.5, 58, 0.00, 0.0, 0
2006-10-31, 71, 56, 63.5, 63, 0.00, 0.0, 0
2006-11-01, 74, 48, 61.0, 57, 0.00, 0.0, 0
2006-11-02, M, M, M, M, 0.00, 0.0, 0
2006-11-03, 80, 50, 65.0, M, 0.00, 0.0, 0
2006-11-04, 86, M, M, 80, 0.00, 0.0, 0
2006-11-05, 91, 50, 70.5, 83, 0.00, 0.0, 0
2006-11-06, 94, 55, 74.5, 85, 0.00, 0.0, 0
2006-11-07, 98, 57, 77.5, 90, 0.00, 0.0, 0
2006-11-08, 89, 54, 71.5, 74, 0.00, 0.0, 0
2006-11-09, 74, 55, 64.5, 58, 0.00, 0.0, 0
2006-11-10, 85, 47, 66.0, 61, 0.00, 0.0, 0
2006-11-11, 76, 48, 62.0, 67, 0.00, 0.0, 0
2006-11-12, 76, 48, 62.0, 54, 0.00, 0.0, 0
2006-11-13, 79, 46, 62.5, 66, 0.00, 0.0, 0
2006-11-14, 74, 51, 62.5, M, 0.00, 0.0, 0
2006-11-15, 86, 48, 67.0, 77, 0.00, 0.0, 0
2006-11-16, M, M, M, M, 0.00, 0.0, 0
2006-11-17, M, M, M, M, 0.00, 0.0, 0
2006-11-18, 90, 50, 70.0, 65, 0.00, 0.0, 0
2006-11-19, 93, 53, 73.0, 67, 0.00, 0.0, 0
2006-11-20, 94, 50, 72.0, M, 0.00, 0.0, 0
2006-11-21, 83, 50, 66.5, 61, 0.00, 0.0, 0
2006-11-22, 79, 47, 63.0, 66, 0.00, 0.0, 0
2006-11-23, 75, 50, 62.5, 58, 0.00, 0.0, 0
2006-11-24, 75, 48, 61.5, 60, 0.00, 0.0, 0
2006-11-25, 68, 51, 59.5, 63, 0.00, 0.0, 0
2006-11-26, 67, 48, 57.5, 58, 0.00, 0.0, 0
2006-11-27, 61, 48, 54.5, 56, 0.00, 0.0, 0
2006-11-28, 65, 47, 56.0, 51, 0.00, 0.0, 0
2006-11-29, 64, 43, 53.5, 53, 0.00, 0.0, 0
2006-11-30, 67, 36, 51.5, 54, 0.00, 0.0, 0
2006-12-01, 79, 36, 57.5, 65, 0.00, 0.0, 0
2006-12-02, 77, 48, 62.5, 65, 0.00, 0.0, 0
2006-12-03, 71, 44, 57.5, 56, 0.00, 0.0, 0
2006-12-04, 78, 53, 65.5, 64, 0.00, 0.0, 0
2006-12-05, 81, 36, 58.5, 62, 0.00, 0.0, 0
2006-12-06, 85, 35, 60.0, 55, 0.00, 0.0, 0
2006-12-07, 85, 41, 63.0, 73, 0.00, 0.0, 0
2006-12-08, 80, 45, 62.5, 58, 0.00, 0.0, 0
2006-12-09, 80, 45, 62.5, 61, 0.00, 0.0, 0
2006-12-10, 63, 49, 56.0, 58, 0.30, 0.0, 0
2006-12-11, 71, 45, 58.0, 49, 0.00, 0.0, 0
2006-12-12, 73, 42, 57.5, 54, 0.00, 0.0, 0
2006-12-13, 78, 45, 61.5, 66, 0.00, 0.0, 0
2006-12-14, 81, 45, 63.0, 67, 0.00, 0.0, 0
2006-12-15, 75, 45, 60.0, 63, 0.00, 0.0, 0
2006-12-16, 63, 45, 54.0, 52, T, 0.0, 0
2006-12-17, 59, 40, 49.5, 50, 0.00, 0.0, 0
2006-12-18, 57, 33, 45.0, 50, 0.00, 0.0, 0
2006-12-19, 62, 34, 48.0, 44, 0.00, 0.0, 0
2006-12-20, 64, 31, 47.5, M, 0.00, 0.0, 0
2006-12-21, 66, 31, 48.5, 53, 0.00, 0.0, 0
2006-12-22, 66, 42, 54.0, 60, 0.00, 0.0, 0
2006-12-23, 76, 55, 65.5, 60, 0.00, 0.0, 0
2006-12-24, 82, 41, 61.5, 60, 0.00, 0.0, 0
2006-12-25, 85, 41, 63.0, 50, 0.00, 0.0, 0
2006-12-26, 75, 41, 58.0, 52, 0.00, 0.0, 0
2006-12-27, 62, 48, 55.0, 53, 0.30, 0.0, 0
2006-12-28, 62, 37, 49.5, 55, 0.00, 0.0, 0
2006-12-29, 72, 52, 62.0, 65, 0.00, 0.0, 0
2006-12-30, 71, 36, 53.5, 58, 0.00, 0.0, 0
2006-12-31, 70, 35, 52.5, M, 0.00, 0.0, 0
2007-01-01, 71, M, M, M, 0.00, 0.0, 0
2007-01-02, M, M, M, M, 0.00, 0.0, 0
2007-01-03, 79, 44, 61.5, 66, 0.00, 0.0, 0
2007-01-04, 66, 38, 52.0, 55, 0.00, 0.0, 0
2007-01-05, 59, 46, 52.5, 54, 0.00, 0.0, 0
2007-01-06, 74, 42, 58.0, 54, 0.00, 0.0, 0
2007-01-07, 75, 44, 59.5, 66, 0.00, 0.0, 0
2007-01-08, 82, 48, 65.0, 73, 0.00, 0.0, 0
2007-01-09, 85, 45, 65.0, M, 0.00, 0.0, 0
2007-01-10, 70, 45, 57.5, 58, 0.00, 0.0, 0
2007-01-11, 58, 39, 48.5, 54, 0.00, 0.0, 0
2007-01-12, 56, 36, 46.0, 52, 0.00, 0.0, 0
2007-01-13, 52, 36, 44.0, 43, 0.00, 0.0, 0
2007-01-14, 56, 27, 41.5, 41, 0.00, 0.0, 0
2007-01-15, M, M, M, M, 0.00, 0.0, 0
2007-01-16, M, M, M, M, 0.00, 0.0, 0
2007-01-17, 66, 29, 47.5, M, 0.00, 0.0, 0
2007-01-18, 67, 29, 48.0, M, 0.00, 0.0, 0
2007-01-19, 70, 48, 59.0, 58, 0.00, 0.0, 0
2007-01-20, 63, 35, 49.0, 54, 0.00, 0.0, 0
2007-01-21, 64, 38, 51.0, 50, 0.00, 0.0, 0
2007-01-22, 69, 46, 57.5, 62, 0.00, 0.0, 0
2007-01-23, 74, 44, 59.0, 66, 0.00, 0.0, 0
2007-01-24, 81, 38, 59.5, 67, 0.00, 0.0, 0
2007-01-25, M, 38, M, 70, 0.00, 0.0, 0
2007-01-26, 74, 40, 57.0, 61, 0.00, 0.0, 0
2007-01-27, 68, 38, 53.0, 57, 0.00, 0.0, 0
2007-01-28, 68, 44, 56.0, 60, 0.00, 0.0, 0
2007-01-29, 73, 44, 58.5, 64, 0.00, 0.0, 0
2007-01-30, 64, 49, 56.5, 52, 0.00, 0.0, 0
2007-01-31, 56, 48, 52.0, 54, T, 0.0, 0
2007-02-01, 60, 48, 54.0, 56, 0.00, 0.0, 0
2007-02-02, 69, 40, 54.5, 63, 0.00, 0.0, 0
2007-02-03, 76, 36, 56.0, 50, 0.00, 0.0, 0
2007-02-04, 88, 40, 64.0, 76, 0.00, 0.0, 0
2007-02-05, 89, 47, 68.0, 84, 0.00, 0.0, 0
2007-02-06, 85, 48, 66.5, 73, 0.00, 0.0, 0
2007-02-07, M, M, M, M, 0.00, 0.0, 0
2007-02-08, 73, 41, 57.0, M, 0.00, 0.0, 0
2007-02-09, 71, 46, 58.5, 69, 0.00, 0.0, 0
2007-02-10, 75, 48, 61.5, 56, 0.00, 0.0, 0
2007-02-11, M, M, M, M, 0.00, 0.0, 0
2007-02-12, 64, 47, 55.5, 56, 0.00, 0.0, 0
2007-02-13, 65, 45, 55.0, 55, T, 0.0, 0
2007-02-14, 70, 41, 55.5, 57, 0.00, 0.0, 0
2007-02-15, 76, 40, 58.0, 74, 0.00, 0.0, 0
2007-02-16, 83, 45, 64.0, 70, 0.00, 0.0, 0
2007-02-17, 86, 55, 70.5, 65, 0.00, 0.0, 0
2007-02-18, 77, 51, 64.0, 69, 0.00, 0.0, 0
2007-02-19, 69, 50, 59.5, 56, 0.00, 0.0, 0
2007-02-20, 68, 44, 56.0, 63, 0.00, 0.0, 0
2007-02-21, 73, 44, 58.5, 54, 0.00, 0.0, 0
2007-02-22, 58, 49, 53.5, 53, 0.00, 0.0, 0
2007-02-23, 61, 44, 52.5, 55, 0.00, 0.0, 0
2007-02-24, 69, 36, 52.5, 60, 0.00, 0.0, 0
2007-02-25, 63, 37, 50.0, 57, 0.00, 0.0, 0
2007-02-26, 67, 45, 56.0, 57, 0.00, 0.0, 0
2007-02-27, 58, 49, 53.5, 50, 0.00, 0.0, 0
2007-02-28, 59, 40, 49.5, 54, 0.00, 0.0, 0
2007-03-01, 64, 35, 49.5, 52, 0.00, 0.0, 0
2007-03-02, 70, 35, 52.5, M, 0.00, 0.0, 0
2007-03-03, M, M, M, M, 0.00, 0.0, 0
2007-03-04, 77, 43, 60.0, 67, 0.00, 0.0, 0
2007-03-05, 86, 48, 67.0, 76, 0.00, 0.0, 0
2007-03-06, 88, 48, 68.0, 68, 0.00, 0.0, 0
2007-03-07, 82, 58, 70.0, 74, 0.00, 0.0, 0
2007-03-08, M, M, M, M, 0.00, 0.0, 0
2007-03-09, 77, 44, 60.5, 57, 0.00, 0.0, 0
2007-03-10, 89, 45, 67.0, 64, 0.00, 0.0, 0
2007-03-11, 92, 52, 72.0, 88, 0.00, 0.0, 0
2007-03-12, 95, 51, 73.0, 78, 0.00, 0.0, 0
2007-03-13, 90, 52, 71.0, 84, 0.00, 0.0, 0
2007-03-14, 90, 49, 69.5, 83, 0.00, 0.0, 0
2007-03-15, 87, 49, 68.0, 79, 0.00, 0.0, 0
2007-03-16, 94, 52, 73.0, 84, 0.00, 0.0, 0
2007-03-17, M, M, M, M, 0.00, 0.0, 0
2007-03-18, 86, 49, 67.5, M, 0.00, 0.0, 0
2007-03-19, M, 55, M, 60, 0.00, 0.0, 0
2007-03-20, 67, 51, 59.0, 60, 0.00, 0.0, 0
