Date, MaxTemperature, MinTemperature, AvgTemperature, AtObsTemperature, Precipitation, Snowfall, SnowDepth
2000-04-05, 66, 57, 61.5, M, 0.00, 0.0, 0
2000-04-06, 63, 56, 59.5, M, 0.00, 0.0, 0
2000-04-07, 67, 58, 62.5, M, 0.00, 0.0, 0
2000-04-08, 68, 57, 62.5, M, 0.00, 0.0, 0
2000-04-09, 66, 58, 62.0, M, 0.00, 0.0, 0
2000-04-10, 66, 58, 62.0, M, 0.00, 0.0, 0
2000-04-11, 71, 57, 64.0, M, 0.00, 0.0, 0
2000-04-12, 67, 58, 62.5, M, 0.00, 0.0, 0
2000-04-13, 68, 56, 62.0, M, 0.00, 0.0, 0
2000-04-14, 66, 59, 62.5, M, T, 0.0, 0
2000-04-15, 65, 57, 61.0, M, 0.04, 0.0, 0
2000-04-16, 65, 56, 60.5, M, 0.00, 0.0, 0
2000-04-17, 65, 55, 60.0, M, 0.41, 0.0, 0
2000-04-18, 65, 56, 60.5, M, 0.08, 0.0, 0
2000-04-19, 65, 54, 59.5, M, 0.00, 0.0, 0
2000-04-20, 69, 55, 62.0, M, 0.00, 0.0, 0
2000-04-21, 63, 57, 60.0, M, 0.01, 0.0, 0
2000-04-22, 64, 58, 61.0, M, T, 0.0, 0
2000-04-23, 66, 58, 62.0, M, 0.00, 0.0, 0
2000-04-24, 67, 57, 62.0, M, 0.00, 0.0, 0
2000-04-25, 73, 58, 65.5, M, 0.00, 0.0, 0
2000-04-26, 78, 60, 69.0, M, 0.00, 0.0, 0
2000-04-27, 65, 59, 62.0, M, 0.00, 0.0, 0
2000-04-28, 65, 59, 62.0, M, 0.00, 0.0, 0
2000-04-29, 68, 58, 63.0, M, 0.00, 0.0, 0
2000-04-30, 76, 58, 67.0, M, 0.00, 0.0, 0
2000-05-01, 76, 59, 67.5, M, 0.00, 0.0, 0
2000-05-02, 75, 61, 68.0, M, T, 0.0, 0
2000-05-03, 69, 62, 65.5, M, 0.00, 0.0, 0
2000-05-04, 65, 61, 63.0, M, 0.00, 0.0, 0
2000-05-05, 66, 61, 63.5, M, 0.00, 0.0, 0
2000-05-06, 67, 61, 64.0, M, 0.00, 0.0, 0
2000-05-07, 69, 60, 64.5, M, 0.00, 0.0, 0
2000-05-08, 68, 62, 65.0, M, T, 0.0, 0
2000-05-09, 70, 61, 65.5, M, 0.00, 0.0, 0
2000-05-10, 67, 60, 63.5, M, 0.00, 0.0, 0
2000-05-11, 68, 59, 63.5, M, 0.00, 0.0, 0
2000-05-12, 77, 56, 66.5, M, 0.00, 0.0, 0
2000-05-13, 72, 57, 64.5, M, 0.00, 0.0, 0
2000-05-14, 68, 58, 63.0, M, 0.00, 0.0, 0
2000-05-15, 69, 58, 63.5, M, 0.00, 0.0, 0
2000-05-16, 66, 59, 62.5, M, 0.00, 0.0, 0
2000-05-17, 67, 57, 62.0, M, 0.00, 0.0, 0
2000-05-18, 70, 60, 65.0, M, 0.00, 0.0, 0
2000-05-19, 72, 61, 66.5, M, 0.00, 0.0, 0
2000-05-20, 70, 59, 64.5, M, 0.00, 0.0, 0
2000-05-21, 68, 58, 63.0, M, 0.00, 0.0, 0
2000-05-22, 65, 60, 62.5, M, 0.00, 0.0, 0
2000-05-23, 65, 60, 62.5, M, T, 0.0, 0
2000-05-24, 67, 61, 64.0, M, 0.00, 0.0, 0
2000-05-25, 66, 61, 63.5, M, T, 0.0, 0
2000-05-26, 70, 61, 65.5, M, 0.00, 0.0, 0
