Date, MaxTemperature, MinTemperature, AvgTemperature, AtObsTemperature, Precipitation, Snowfall, SnowDepth
2000-03-01, 65, 48, 56.5, M, 0.00, M, M
2000-03-02, 70, 46, 58.0, M, 0.00, M, M
2000-03-03, 62, 50, 56.0, M, 0.28, M, M
2000-03-04, 57, 49, 53.0, M, 0.07, M, M
2000-03-05, 56, 45, 50.5, M, 1.71, M, M
2000-03-06, 58, 44, 51.0, M, 0.04, M, M
2000-03-07, 58, 43, 50.5, M, T, M, M
2000-03-08, 60, 49, 54.5, M, 0.71, M, M
2000-03-09, 62, 46, 54.0, M, 0.01, M, M
2000-03-10, 72, 46, 59.0, M, T, M, M
2000-03-11, 80, 52, 66.0, M, 0.00, M, M
2000-03-12, 75, 50, 62.5, M, 0.00, M, M
2000-03-13, 68, 55, 61.5, M, 0.00, M, M
2000-03-14, 74, 49, 61.5, M, 0.00, M, M
2000-03-15, 72, 52, 62.0, M, 0.00, M, M
2000-03-16, 68, 56, 62.0, M, 0.00, M, M
2000-03-17, 72, 57, 64.5, M, 0.00, M, M
2000-03-18, 80, 53, 66.5, M, 0.00, M, M
2000-03-19, 75, 54, 64.5, M, 0.00, M, M
2000-03-20, 71, 55, 63.0, M, 0.00, M, M
2000-03-21, 73, 54, 63.5, M, 0.00, M, M
2000-03-22, 74, 50, 62.0, M, T, M, M
2000-03-23, 70, 50, 60.0, M, 0.00, M, M
2000-03-24, 67, 52, 59.5, M, 0.00, M, M
2000-03-25, 66, 51, 58.5, M, 0.00, M, M
2000-03-26, 69, 50, 59.5, M, 0.00, M, M
2000-03-27, 67, 55, 61.0, M, 0.00, M, M
2000-03-28, 65, 54, 59.5, M, 0.00, M, M
2000-03-29, 65, 53, 59.0, M, 0.00, M, M
2000-03-30, 67, 52, 59.5, M, 0.00, M, M
2000-03-31, 83, 49, 66.0, M, 0.00, M, M
2000-04-01, 85, 60, 72.5, M, 0.00, M, M
2000-04-02, 79, 55, 67.0, M, 0.00, M, M
2000-04-03, 76, 57, 66.5, M, 0.00, M, M
2000-04-04, 75, 56, 65.5, M, 0.00, M, M
2000-04-05, 74, 54, 64.0, M, 0.00, M, M
2000-04-06, 68, 57, 62.5, M, 0.00, M, M
2000-04-07, 69, 55, 62.0, M, 0.00, M, M
2000-04-08, 73, 53, 63.0, M, 0.00, M, M
2000-04-09, 70, 52, 61.0, M, 0.00, M, M
2000-04-10, 70, 56, 63.0, M, 0.00, M, M
2000-04-11, 78, 55, 66.5, M, 0.00, M, M
2000-04-12, 82, 53, 67.5, M, 0.00, M, M
2000-04-13, 73, 54, 63.5, M, 0.00, M, M
2000-04-14, 66, 54, 60.0, M, T, M, M
2000-04-15, 66, 55, 60.5, M, 0.00, M, M
2000-04-16, 68, 55, 61.5, M, 0.00, M, M
2000-04-17, 60, 52, 56.0, M, 1.24, M, M
2000-04-18, 65, 50, 57.5, M, 0.25, M, M
2000-04-19, 69, 50, 59.5, M, 0.00, M, M
2000-04-20, 78, 52, 65.0, M, 0.00, M, M
2000-04-21, 68, 55, 61.5, M, 0.00, M, M
2000-04-22, 67, 55, 61.0, M, 0.00, M, M
2000-04-23, 69, 54, 61.5, M, 0.00, M, M
2000-04-24, 76, 52, 64.0, M, 0.00, M, M
2000-04-25, 79, 57, 68.0, M, 0.00, M, M
2000-04-26, 89, 59, 74.0, M, 0.00, M, M
2000-04-27, 77, 60, 68.5, M, 0.00, M, M
2000-04-28, 68, 58, 63.0, M, T, M, M
2000-04-29, 75, 54, 64.5, M, 0.00, M, M
2000-04-30, 83, 57, 70.0, M, 0.00, M, M
2000-05-01, 85, 60, 72.5, M, 0.00, M, M
2000-05-02, 78, 60, 69.0, M, 0.00, M, M
2000-05-03, 77, 59, 68.0, M, 0.00, M, M
2000-05-04, 74, 62, 68.0, M, 0.00, M, M
2000-05-05, 70, 61, 65.5, M, 0.00, M, M
2000-05-06, 72, 58, 65.0, M, 0.00, M, M
2000-05-07, 72, 57, 64.5, M, 0.00, M, M
2000-05-08, 75, 60, 67.5, M, 0.00, M, M
2000-05-09, 73, 60, 66.5, M, 0.00, M, M
2000-05-10, 70, 58, 64.0, M, 0.00, M, M
2000-05-11, 77, 54, 65.5, M, 0.00, M, M
2000-05-12, 84, 55, 69.5, M, 0.00, M, M
2000-05-13, 81, 55, 68.0, M, 0.00, M, M
2000-05-14, 72, 54, 63.0, M, 0.00, M, M
2000-05-15, 73, 55, 64.0, M, 0.00, M, M
2000-05-16, 68, 54, 61.0, M, 0.00, M, M
2000-05-17, 71, 56, 63.5, M, 0.00, M, M
2000-05-18, 77, 57, 67.0, M, 0.00, M, M
2000-05-19, 83, 60, 71.5, M, 0.00, M, M
2000-05-20, 86, 60, 73.0, M, 0.00, M, M
2000-05-21, 82, 61, 71.5, M, 0.00, M, M
2000-05-22, 76, 62, 69.0, M, 0.00, M, M
2000-05-23, 71, 61, 66.0, M, 0.00, M, M
2000-05-24, 70, 62, 66.0, M, T, M, M
2000-05-25, 70, 59, 64.5, M, 0.00, M, M
2000-05-26, 74, 59, 66.5, M, 0.00, M, M
2000-05-27, 88, 62, 75.0, M, 0.00, M, M
2000-05-28, 84, 64, 74.0, M, 0.00, M, M
2000-05-29, 78, 64, 71.0, M, 0.00, M, M
2000-05-30, 75, 63, 69.0, M, 0.00, M, M
2000-05-31, 76, 62, 69.0, M, 0.00, M, M
2000-06-01, 78, 62, 70.0, M, 0.00, M, M
2000-06-02, 77, 62, 69.5, M, 0.00, M, M
2000-06-03, 82, 60, 71.0, M, 0.00, M, M
2000-06-04, 81, 60, 70.5, M, 0.00, M, M
2000-06-05, 83, 60, 71.5, M, 0.00, M, M
2000-06-06, 81, 59, 70.0, M, 0.00, M, M
2000-06-07, 79, 61, 70.0, M, 0.00, M, M
2000-06-08, 71, 58, 64.5, M, 0.00, M, M
2000-06-09, 74, 58, 66.0, M, 0.00, M, M
2000-06-10, 76, 58, 67.0, M, 0.00, M, M
2000-06-11, 78, 59, 68.5, M, 0.00, M, M
2000-06-12, 81, 60, 70.5, M, 0.00, M, M
2000-06-13, 85, 64, 74.5, M, 0.00, M, M
2000-06-14, 80, 64, 72.0, M, 0.00, M, M
2000-06-15, 81, 63, 72.0, M, 0.00, M, M
2000-06-16, 77, 64, 70.5, M, 0.00, M, M
2000-06-17, 77, 65, 71.0, M, 0.00, M, M
2000-06-18, 76, 64, 70.0, M, 0.00, M, M
2000-06-19, 78, 64, 71.0, M, 0.00, M, M
2000-06-20, 78, 63, 70.5, M, 0.00, M, M
2000-06-21, 76, 62, 69.0, M, 0.00, M, M
2000-06-22, 79, 64, 71.5, M, 0.00, M, M
2000-06-23, 80, 66, 73.0, M, 0.00, M, M
2000-06-24, 81, 65, 73.0, M, 0.00, M, M
2000-06-25, 95, 64, 79.5, M, 0.00, M, M
2000-06-26, 86, 66, 76.0, M, 0.00, M, M
2000-06-27, 84, 65, 74.5, M, 0.00, M, M
2000-06-28, 84, 64, 74.0, M, 0.00, M, M
2000-06-29, 81, 64, 72.5, M, 0.00, M, M
2000-06-30, 80, 64, 72.0, M, 0.00, M, M
2000-07-01, 80, 64, 72.0, M, 0.00, M, M
2000-07-02, 80, 64, 72.0, M, 0.00, M, M
2000-07-03, 78, 63, 70.5, M, 0.00, M, M
2000-07-04, 77, 62, 69.5, M, 0.00, M, M
2000-07-05, 75, 60, 67.5, M, 0.00, M, M
2000-07-06, 79, 62, 70.5, M, 0.00, M, M
2000-07-07, 78, 61, 69.5, M, 0.00, M, M
2000-07-08, 78, 62, 70.0, M, 0.00, M, M
2000-07-09, 76, 60, 68.0, M, 0.00, M, M
2000-07-10, 77, 62, 69.5, M, 0.00, M, M
2000-07-11, 77, 62, 69.5, M, 0.00, M, M
2000-07-12, 77, 61, 69.0, M, 0.00, M, M
2000-07-13, 80, 61, 70.5, M, 0.00, M, M
2000-07-14, 82, 61, 71.5, M, 0.00, M, M
2000-07-15, 79, 61, 70.0, M, 0.00, M, M
2000-07-16, 78, 61, 69.5, M, 0.00, M, M
2000-07-17, 81, 60, 70.5, M, 0.00, M, M
2000-07-18, 87, 62, 74.5, M, 0.00, M, M
2000-07-19, 89, 64, 76.5, M, 0.00, M, M
2000-07-20, 88, 64, 76.0, M, 0.00, M, M
2000-07-21, 84, 63, 73.5, M, 0.00, M, M
2000-07-22, 84, 63, 73.5, M, 0.00, M, M
2000-07-23, 90, 66, 78.0, M, 0.00, M, M
2000-07-24, 84, 65, 74.5, M, 0.00, M, M
2000-07-25, 82, 64, 73.0, M, 0.00, M, M
2000-07-26, 84, 64, 74.0, M, 0.00, M, M
2000-07-27, 82, 66, 74.0, M, 0.00, M, M
2000-07-28, 84, 64, 74.0, M, 0.00, M, M
2000-07-29, 81, 64, 72.5, M, 0.00, M, M
2000-07-30, 86, 64, 75.0, M, 0.00, M, M
2000-07-31, 95, 67, 81.0, M, 0.00, M, M
2000-08-01, 92, 68, 80.0, M, 0.00, M, M
2000-08-02, 87, 66, 76.5, M, 0.00, M, M
2000-08-03, 84, 65, 74.5, M, 0.00, M, M
2000-08-04, 83, 65, 74.0, M, 0.00, M, M
2000-08-05, 85, 66, 75.5, M, 0.00, M, M
2000-08-06, 84, 65, 74.5, M, 0.00, M, M
2000-08-07, 81, 64, 72.5, M, 0.00, M, M
2000-08-08, 82, 64, 73.0, M, 0.00, M, M
2000-08-09, 84, 62, 73.0, M, 0.00, M, M
2000-08-10, 90, 65, 77.5, M, 0.00, M, M
2000-08-11, 92, 65, 78.5, M, 0.00, M, M
2000-08-12, 90, 65, 77.5, M, 0.00, M, M
2000-08-13, 91, 65, 78.0, M, 0.00, M, M
2000-08-14, 89, 67, 78.0, M, 0.00, M, M
2000-08-15, 88, 68, 78.0, M, 0.00, M, M
2000-08-16, 93, 69, 81.0, M, 0.00, M, M
2000-08-17, 92, 69, 80.5, M, 0.00, M, M
2000-08-18, 90, 68, 79.0, M, 0.00, M, M
2000-08-19, 87, 65, 76.0, M, 0.00, M, M
2000-08-20, 84, 63, 73.5, M, 0.00, M, M
2000-08-21, 82, 64, 73.0, M, 0.00, M, M
2000-08-22, 80, 64, 72.0, M, 0.00, M, M
2000-08-23, 81, 64, 72.5, M, 0.00, M, M
2000-08-24, 82, 65, 73.5, M, 0.00, M, M
2000-08-25, 82, 64, 73.0, M, 0.00, M, M
2000-08-26, 81, 63, 72.0, M, 0.00, M, M
2000-08-27, 79, 63, 71.0, M, 0.00, M, M
2000-08-28, 78, 65, 71.5, M, 0.00, M, M
2000-08-29, 68, 64, 66.0, M, 0.07, M, M
2000-08-30, 76, 65, 70.5, M, 0.00, M, M
2000-08-31, 76, 64, 70.0, M, 0.00, M, M
2000-09-01, 76, 62, 69.0, M, 0.00, M, M
2000-09-02, 76, 60, 68.0, M, 0.00, M, M
2000-09-03, 80, 63, 71.5, M, 0.00, M, M
2000-09-04, 81, 60, 70.5, M, 0.00, M, M
2000-09-05, 83, 60, 71.5, M, 0.00, M, M
2000-09-06, 92, 59, 75.5, M, 0.00, M, M
2000-09-07, 84, 62, 73.0, M, T, M, M
2000-09-08, 77, 60, 68.5, M, 0.00, M, M
2000-09-09, 82, 59, 70.5, M, 0.00, M, M
2000-09-10, 82, 57, 69.5, M, 0.00, M, M
2000-09-11, 95, 58, 76.5, M, 0.00, M, M
2000-09-12, 99, 65, 82.0, M, 0.00, M, M
2000-09-13, 91, 66, 78.5, M, 0.00, M, M
2000-09-14, 86, 65, 75.5, M, 0.00, M, M
2000-09-15, 87, 64, 75.5, M, 0.00, M, M
2000-09-16, 94, 64, 79.0, M, 0.00, M, M
2000-09-17, 93, 68, 80.5, M, 0.00, M, M
2000-09-18, 93, 66, 79.5, M, 0.00, M, M
2000-09-19, 79, 63, 71.0, M, 0.00, M, M
2000-09-20, 81, 65, 73.0, M, 0.00, M, M
2000-09-21, 72, 65, 68.5, M, 0.00, M, M
2000-09-22, 73, 63, 68.0, M, 0.15, M, M
2000-09-23, 72, 63, 67.5, M, T, M, M
2000-09-24, 81, 59, 70.0, M, 0.00, M, M
2000-09-25, 88, 61, 74.5, M, 0.00, M, M
2000-09-26, 83, 64, 73.5, M, 0.00, M, M
2000-09-27, 76, 66, 71.0, M, 0.00, M, M
2000-09-28, 75, 63, 69.0, M, 0.00, M, M
2000-09-29, 77, 63, 70.0, M, 0.00, M, M
2000-09-30, 77, 62, 69.5, M, 0.00, M, M
2000-10-01, 75, 61, 68.0, M, 0.00, M, M
2000-10-02, 78, 62, 70.0, M, 0.00, M, M
2000-10-03, 74, 63, 68.5, M, 0.00, M, M
2000-10-04, 71, 63, 67.0, M, 0.00, M, M
2000-10-05, 75, 65, 70.0, M, 0.00, M, M
2000-10-06, 67, 63, 65.0, M, 0.00, M, M
2000-10-07, 73, 61, 67.0, M, 0.00, M, M
2000-10-08, 73, 59, 66.0, M, 0.00, M, M
2000-10-09, 72, 60, 66.0, M, 0.00, M, M
2000-10-10, 69, 56, 62.5, M, T, M, M
2000-10-11, 68, 54, 61.0, M, 0.12, M, M
2000-10-12, 69, 53, 61.0, M, 0.00, M, M
2000-10-13, 75, 53, 64.0, M, 0.00, M, M
2000-10-14, 80, 55, 67.5, M, 0.00, M, M
2000-10-15, 75, 54, 64.5, M, 0.00, M, M
2000-10-16, 79, 55, 67.0, M, 0.00, M, M
2000-10-17, 87, 57, 72.0, M, 0.00, M, M
2000-10-18, 73, 59, 66.0, M, 0.00, M, M
2000-10-19, 73, 59, 66.0, M, 0.00, M, M
2000-10-20, 69, 58, 63.5, M, 0.00, M, M
2000-10-21, 71, 60, 65.5, M, T, M, M
2000-10-22, 75, 56, 65.5, M, 0.00, M, M
2000-10-23, 78, 56, 67.0, M, 0.00, M, M
2000-10-24, 75, 60, 67.5, M, 0.00, M, M
2000-10-25, 74, 57, 65.5, M, 0.00, M, M
2000-10-26, 68, 57, 62.5, M, 0.17, M, M
2000-10-27, 67, 55, 61.0, M, 0.16, M, M
2000-10-28, 68, 59, 63.5, M, T, M, M
2000-10-29, 64, 55, 59.5, M, 0.53, M, M
2000-10-30, 67, 51, 59.0, M, 0.00, M, M
2000-10-31, 69, 49, 59.0, M, 0.00, M, M
2000-11-01, 71, 49, 60.0, M, 0.00, M, M
2000-11-02, 75, 52, 63.5, M, 0.00, M, M
2000-11-03, 78, 51, 64.5, M, 0.00, M, M
2000-11-04, 77, 51, 64.0, M, 0.00, M, M
2000-11-05, 67, 54, 60.5, M, 0.00, M, M
2000-11-06, 71, 55, 63.0, M, 0.00, M, M
2000-11-07, 72, 50, 61.0, M, 0.00, M, M
2000-11-08, 71, 47, 59.0, M, 0.00, M, M
2000-11-09, 64, 54, 59.0, M, 0.00, M, M
2000-11-10, 61, 47, 54.0, M, 0.00, M, M
2000-11-11, 61, 43, 52.0, M, 0.00, M, M
2000-11-12, 65, 42, 53.5, M, 0.00, M, M
2000-11-13, 68, 45, 56.5, M, 0.00, M, M
2000-11-14, 62, 42, 52.0, M, 0.00, M, M
2000-11-15, 63, 42, 52.5, M, 0.00, M, M
2000-11-16, 63, 41, 52.0, M, 0.00, M, M
2000-11-17, 69, 45, 57.0, M, 0.00, M, M
2000-11-18, 70, 41, 55.5, M, 0.00, M, M
2000-11-19, 79, 49, 64.0, M, 0.00, M, M
2000-11-20, 80, 54, 67.0, M, 0.00, M, M
2000-11-21, 75, 54, 64.5, M, 0.00, M, M
2000-11-22, 64, 51, 57.5, M, T, M, M
2000-11-23, 67, 46, 56.5, M, 0.00, M, M
2000-11-24, 69, 47, 58.0, M, 0.00, M, M
2000-11-25, 75, 47, 61.0, M, 0.00, M, M
2000-11-26, 75, 47, 61.0, M, 0.00, M, M
2000-11-27, 72, 48, 60.0, M, 0.00, M, M
2000-11-28, 76, 49, 62.5, M, 0.00, M, M
2000-11-29, 65, 51, 58.0, M, 0.00, M, M
2000-11-30, 68, 48, 58.0, M, 0.00, M, M
2000-12-01, 63, 49, 56.0, M, 0.00, M, M
2000-12-02, 69, 51, 60.0, M, 0.00, M, M
2000-12-03, 71, 45, 58.0, M, 0.00, M, M
2000-12-04, 75, 48, 61.5, M, 0.00, M, M
2000-12-05, 80, 56, 68.0, M, 0.00, M, M
2000-12-06, 74, 55, 64.5, M, T, M, M
2000-12-07, 74, 56, 65.0, M, T, M, M
2000-12-08, 64, 57, 60.5, M, T, M, M
2000-12-09, 65, 56, 60.5, M, 0.00, M, M
2000-12-10, 64, 51, 57.5, M, 0.00, M, M
2000-12-11, 62, 46, 54.0, M, 0.00, M, M
2000-12-12, 64, 51, 57.5, M, 0.00, M, M
2000-12-13, 62, 45, 53.5, M, 0.00, M, M
2000-12-14, 62, 50, 56.0, M, 0.00, M, M
2000-12-15, 64, 47, 55.5, M, 0.00, M, M
2000-12-16, 78, 47, 62.5, M, 0.00, M, M
2000-12-17, 77, 49, 63.0, M, 0.00, M, M
2000-12-18, 76, 48, 62.0, M, 0.00, M, M
2000-12-19, 77, 50, 63.5, M, 0.00, M, M
2000-12-20, 72, 45, 58.5, M, 0.00, M, M
2000-12-21, 69, 44, 56.5, M, 0.00, M, M
2000-12-22, 64, 43, 53.5, M, 0.00, M, M
2000-12-23, 64, 42, 53.0, M, 0.00, M, M
2000-12-24, 64, 44, 54.0, M, 0.00, M, M
2000-12-25, 73, 42, 57.5, M, 0.00, M, M
2000-12-26, 71, 43, 57.0, M, 0.00, M, M
2000-12-27, 74, 42, 58.0, M, 0.00, M, M
2000-12-28, 76, 45, 60.5, M, 0.00, M, M
2000-12-29, 77, 44, 60.5, M, 0.00, M, M
2000-12-30, 72, 44, 58.0, M, 0.00, M, M
2000-12-31, 72, 43, 57.5, M, 0.00, M, M
2001-01-01, 76, 48, 62.0, M, 0.00, M, M
2001-01-02, 80, 43, 61.5, M, 0.00, M, M
2001-01-03, 80, 45, 62.5, M, 0.00, M, M
2001-01-04, 81, 50, 65.5, M, 0.00, M, M
2001-01-05, 70, 49, 59.5, M, T, M, M
2001-01-06, 71, 51, 61.0, M, 0.00, M, M
2001-01-07, 71, 45, 58.0, M, 0.00, M, M
2001-01-08, 57, 48, 52.5, M, 0.27, M, M
2001-01-09, 63, 48, 55.5, M, T, M, M
2001-01-10, 58, 48, 53.0, M, 2.26, M, M
2001-01-11, 55, 48, 51.5, M, 1.57, M, M
2001-01-12, 55, 45, 50.0, M, 0.48, M, M
2001-01-13, 61, 43, 52.0, M, 0.00, M, M
2001-01-14, 61, 42, 51.5, M, 0.00, M, M
2001-01-15, 58, 43, 50.5, M, 0.00, M, M
2001-01-16, 60, 39, 49.5, M, 0.00, M, M
2001-01-17, 62, 38, 50.0, M, 0.00, M, M
2001-01-18, 65, 38, 51.5, M, 0.00, M, M
2001-01-19, 65, 42, 53.5, M, 0.00, M, M
2001-01-20, 73, 43, 58.0, M, 0.00, M, M
2001-01-21, 71, 47, 59.0, M, 0.00, M, M
2001-01-22, 65, 48, 56.5, M, 0.00, M, M
2001-01-23, 63, 44, 53.5, M, 0.00, M, M
2001-01-24, 58, 46, 52.0, M, 0.30, M, M
2001-01-25, 59, 41, 50.0, M, 0.00, M, M
2001-01-26, 51, 44, 47.5, M, 0.71, M, M
2001-01-27, 58, 41, 49.5, M, 0.00, M, M
2001-01-28, 60, 42, 51.0, M, 0.00, M, M
2001-01-29, 59, 42, 50.5, M, 0.00, M, M
2001-01-30, 65, 41, 53.0, M, 0.00, M, M
2001-01-31, 66, 43, 54.5, M, 0.00, M, M
2001-02-01, 69, 41, 55.0, M, 0.00, M, M
2001-02-02, 74, 49, 61.5, M, 0.00, M, M
2001-02-03, 84, 49, 66.5, M, 0.00, M, M
2001-02-04, 87, 54, 70.5, M, 0.00, M, M
2001-02-05, 81, 58, 69.5, M, 0.00, M, M
2001-02-06, 65, 51, 58.0, M, 0.00, M, M
2001-02-07, 57, 46, 51.5, M, 0.06, M, M
2001-02-08, 60, 43, 51.5, M, 0.00, M, M
2001-02-09, 58, 45, 51.5, M, T, M, M
2001-02-10, 56, 45, 50.5, M, 0.37, M, M
2001-02-11, 57, 44, 50.5, M, 0.19, M, M
2001-02-12, 54, 48, 51.0, M, 2.30, M, M
2001-02-13, 52, 41, 46.5, M, 1.51, M, M
2001-02-14, 58, 42, 50.0, M, 0.07, M, M
2001-02-15, 60, 41, 50.5, M, 0.00, M, M
2001-02-16, 67, 45, 56.0, M, 0.00, M, M
2001-02-17, 69, 49, 59.0, M, T, M, M
2001-02-18, 62, 53, 57.5, M, 0.02, M, M
2001-02-19, 59, 48, 53.5, M, 0.57, M, M
2001-02-20, 63, 46, 54.5, M, 0.00, M, M
2001-02-21, 65, 46, 55.5, M, 0.00, M, M
2001-02-22, 62, 47, 54.5, M, 0.00, M, M
2001-02-23, 58, 42, 50.0, M, 0.13, M, M
2001-02-24, 50, 46, 48.0, M, 0.22, M, M
2001-02-25, 54, 48, 51.0, M, 2.33, M, M
2001-02-26, 60, 49, 54.5, M, 0.65, M, M
2001-02-27, 56, 48, 52.0, M, 0.28, M, M
2001-02-28, 54, 47, 50.5, M, 0.17, M, M
2001-03-01, 66, 43, 54.5, M, 0.00, M, M
2001-03-02, 64, 45, 54.5, M, 0.00, M, M
2001-03-03, 63, 53, 58.0, M, T, M, M
2001-03-04, 61, 54, 57.5, M, 0.04, M, M
2001-03-05, 62, 55, 58.5, M, 0.70, M, M
2001-03-06, 65, 53, 59.0, M, 0.43, M, M
2001-03-07, 67, 53, 60.0, M, T, M, M
2001-03-08, 65, 50, 57.5, M, 0.00, M, M
2001-03-09, 61, 51, 56.0, M, T, M, M
2001-03-10, 63, 47, 55.0, M, 0.00, M, M
2001-03-11, 61, 51, 56.0, M, 0.00, M, M
2001-03-12, 70, 52, 61.0, M, 0.00, M, M
2001-03-13, 71, 47, 59.0, M, 0.00, M, M
2001-03-14, 68, 54, 61.0, M, 0.00, M, M
2001-03-15, 65, 53, 59.0, M, 0.00, M, M
2001-03-16, 66, 54, 60.0, M, 0.00, M, M
2001-03-17, 70, 50, 60.0, M, 0.00, M, M
2001-03-18, 78, 52, 65.0, M, 0.00, M, M
2001-03-19, 87, 55, 71.0, M, 0.00, M, M
2001-03-20, 77, 56, 66.5, M, 0.00, M, M
2001-03-21, 69, 55, 62.0, M, 0.00, M, M
2001-03-22, 66, 55, 60.5, M, 0.00, M, M
2001-03-23, 64, 52, 58.0, M, 0.00, M, M
2001-03-24, 65, 55, 60.0, M, 0.00, M, M
2001-03-25, 68, 57, 62.5, M, 0.00, M, M
2001-03-26, 69, 55, 62.0, M, 0.00, M, M
2001-03-27, 73, 51, 62.0, M, 0.00, M, M
2001-03-28, 70, 56, 63.0, M, 0.00, M, M
2001-03-29, 69, 58, 63.5, M, 0.00, M, M
2001-03-30, 73, 58, 65.5, M, 0.00, M, M
2001-03-31, 70, 57, 63.5, M, 0.00, M, M
2001-04-01, 65, 56, 60.5, M, 0.00, M, M
2001-04-02, 67, 55, 61.0, M, 0.00, M, M
2001-04-03, 63, 54, 58.5, M, 0.00, M, M
2001-04-04, 62, 52, 57.0, M, 0.00, M, M
2001-04-05, 63, 51, 57.0, M, 0.00, M, M
2001-04-06, 64, 49, 56.5, M, T, M, M
2001-04-07, 59, 48, 53.5, M, 0.77, M, M
2001-04-08, 61, 43, 52.0, M, 0.00, M, M
2001-04-09, 59, 47, 53.0, M, 0.00, M, M
2001-04-10, 64, 45, 54.5, M, 0.00, M, M
2001-04-11, 61, 51, 56.0, M, 0.00, M, M
2001-04-12, 66, 49, 57.5, M, 0.00, M, M
2001-04-13, 71, 48, 59.5, M, 0.00, M, M
2001-04-14, 69, 49, 59.0, M, 0.00, M, M
2001-04-15, 70, 49, 59.5, M, 0.00, M, M
2001-04-16, 72, 50, 61.0, M, 0.00, M, M
2001-04-17, 79, 50, 64.5, M, 0.00, M, M
2001-04-18, 73, 54, 63.5, M, 0.00, M, M
2001-04-19, 66, 52, 59.0, M, 0.00, M, M
2001-04-20, 64, 50, 57.0, M, 0.33, M, M
2001-04-21, 64, 47, 55.5, M, 0.01, M, M
2001-04-22, 69, 49, 59.0, M, 0.00, M, M
2001-04-23, 83, 51, 67.0, M, 0.00, M, M
2001-04-24, 93, 60, 76.5, M, 0.00, M, M
2001-04-25, 82, 55, 68.5, M, 0.00, M, M
2001-04-26, 73, 55, 64.0, M, 0.00, M, M
2001-04-27, 68, 56, 62.0, M, 0.00, M, M
2001-04-28, 63, 56, 59.5, M, 0.00, M, M
2001-04-29, 70, 56, 63.0, M, 0.00, M, M
2001-04-30, 71, 53, 62.0, M, 0.00, M, M
2001-05-01, 70, 55, 62.5, M, 0.00, M, M
2001-05-02, 69, 56, 62.5, M, 0.00, M, M
2001-05-03, 83, 54, 68.5, M, 0.00, M, M
2001-05-04, 76, 57, 66.5, M, 0.00, M, M
2001-05-05, 80, 57, 68.5, M, 0.00, M, M
2001-05-06, 80, 57, 68.5, M, 0.00, M, M
2001-05-07, 80, 57, 68.5, M, 0.00, M, M
2001-05-08, 85, 56, 70.5, M, 0.00, M, M
2001-05-09, 83, 59, 71.0, M, 0.00, M, M
2001-05-10, 78, 60, 69.0, M, 0.00, M, M
2001-05-11, 80, 59, 69.5, M, 0.00, M, M
2001-05-12, 72, 59, 65.5, M, 0.00, M, M
2001-05-13, 70, 58, 64.0, M, 0.00, M, M
2001-05-14, 72, 57, 64.5, M, 0.00, M, M
2001-05-15, 74, 60, 67.0, M, 0.00, M, M
2001-05-16, 73, 60, 66.5, M, 0.00, M, M
2001-05-17, 77, 60, 68.5, M, 0.00, M, M
2001-05-18, 73, 63, 68.0, M, 0.00, M, M
2001-05-19, 73, 61, 67.0, M, 0.00, M, M
2001-05-20, 68, 61, 64.5, M, 0.00, M, M
2001-05-21, 71, 61, 66.0, M, 0.00, M, M
2001-05-22, 77, 61, 69.0, M, 0.00, M, M
2001-05-23, 81, 60, 70.5, M, 0.00, M, M
2001-05-24, 75, 62, 68.5, M, 0.00, M, M
2001-05-25, 73, 63, 68.0, M, 0.00, M, M
2001-05-26, 75, 61, 68.0, M, 0.00, M, M
2001-05-27, 71, 61, 66.0, M, 0.00, M, M
2001-05-28, 72, 60, 66.0, M, 0.00, M, M
2001-05-29, 76, 57, 66.5, M, 0.00, M, M
2001-05-30, 77, 59, 68.0, M, 0.00, M, M
2001-05-31, 77, 60, 68.5, M, 0.00, M, M
2001-06-01, 76, 64, 70.0, M, 0.00, M, M
2001-06-02, 68, 62, 65.0, M, T, M, M
2001-06-03, 74, 61, 67.5, M, 0.00, M, M
2001-06-04, 75, 60, 67.5, M, 0.00, M, M
2001-06-05, 74, 59, 66.5, M, 0.00, M, M
2001-06-06, 79, 60, 69.5, M, 0.00, M, M
2001-06-07, 78, 61, 69.5, M, 0.00, M, M
2001-06-08, 78, 62, 70.0, M, 0.00, M, M
2001-06-09, 79, 61, 70.0, M, 0.00, M, M
2001-06-10, 78, 61, 69.5, M, 0.00, M, M
2001-06-11, 76, 61, 68.5, M, 0.00, M, M
2001-06-12, 73, 61, 67.0, M, 0.00, M, M
2001-06-13, 74, 63, 68.5, M, 0.00, M, M
2001-06-14, 86, 60, 73.0, M, 0.00, M, M
2001-06-15, 85, 63, 74.0, M, 0.00, M, M
2001-06-16, 85, 62, 73.5, M, 0.00, M, M
2001-06-17, 81, 60, 70.5, M, 0.00, M, M
2001-06-18, 84, 60, 72.0, M, 0.00, M, M
2001-06-19, 85, 62, 73.5, M, 0.00, M, M
2001-06-20, 83, 62, 72.5, M, 0.00, M, M
2001-06-21, 84, 62, 73.0, M, 0.00, M, M
2001-06-22, 87, 64, 75.5, M, 0.00, M, M
2001-06-23, 85, 63, 74.0, M, 0.00, M, M
2001-06-24, 81, 61, 71.0, M, 0.00, M, M
2001-06-25, 80, 63, 71.5, M, 0.00, M, M
2001-06-26, 82, 64, 73.0, M, 0.00, M, M
